substrate_UniProtAC	canonical_UniProtAC	substrate_genename	accession_is_isoform	needs_sequence_remap	canonical_counting_status	site_count_accession_level	label
Q9NRH2	Q9NRH2	SNRK	False	False	canonical_or_unversioned_accession	1	SNRK (Q9NRH2)
P09012	P09012	SNRPA	False	False	canonical_or_unversioned_accession	1	SNRPA (P09012)
P09661	P09661	SNRPA1	False	False	canonical_or_unversioned_accession	1	SNRPA1 (P09661)
P09234	P09234	SNRPC	False	False	canonical_or_unversioned_accession	1	SNRPC (P09234)
P62304	P62304	SNRPE	False	False	canonical_or_unversioned_accession	1	SNRPE (P62304)
P62306	P62306	SNRPF	False	False	canonical_or_unversioned_accession	1	SNRPF (P62306)
A8MWD9	A8MWD9	SNRPG	False	False	canonical_or_unversioned_accession	1	SNRPG (A8MWD9)
A8MWD9	A8MWD9	SNRPGP15	False	False	canonical_or_unversioned_accession	1	SNRPGP15 (A8MWD9)
Q13596	Q13596	SNX1	False	False	canonical_or_unversioned_accession	1	SNX1 (Q13596)
Q9NRS6	Q9NRS6	SNX15	False	False	canonical_or_unversioned_accession	1	SNX15 (Q9NRS6)
Q96RF0	Q96RF0	SNX18	False	False	canonical_or_unversioned_accession	1	SNX18 (Q96RF0)
Q96L92	Q96L92	SNX27	False	False	canonical_or_unversioned_accession	1	SNX27 (Q96L92)
O95219	O95219	SNX4	False	False	canonical_or_unversioned_accession	1	SNX4 (O95219)
Q9Y5X1	Q9Y5X1	SNX9	False	False	canonical_or_unversioned_accession	1	SNX9 (Q9Y5X1)
P08294	P08294	SOD3	False	False	canonical_or_unversioned_accession	1	SOD3 (P08294)
O60504	O60504	SORBS3	False	False	canonical_or_unversioned_accession	1	SORBS3 (O60504)
Q00796	Q00796	SORD	False	False	canonical_or_unversioned_accession	1	SORD (Q00796)
Q92673	Q92673	SORL1	False	False	canonical_or_unversioned_accession	1	SORL1 (Q92673)
Q99523	Q99523	SORT1	False	False	canonical_or_unversioned_accession	1	SORT1 (Q99523)
Q07889	Q07889	SOS1	False	False	canonical_or_unversioned_accession	1	SOS1 (Q07889)
Q07890	Q07890	SOS2	False	False	canonical_or_unversioned_accession	1	SOS2 (Q07890)
Q2M3V2	Q2M3V2	SOWAHA	False	False	canonical_or_unversioned_accession	1	SOWAHA (Q2M3V2)
A6NJG2	A6NJG2	SOWAHD	False	False	canonical_or_unversioned_accession	1	SOWAHD (A6NJG2)
Q9Y651	Q9Y651	SOX21	False	False	canonical_or_unversioned_accession	1	SOX21 (Q9Y651)
P35711	P35711	SOX5	False	False	canonical_or_unversioned_accession	1	SOX5 (P35711)
P57073	P57073	SOX8	False	False	canonical_or_unversioned_accession	1	SOX8 (P57073)
Q02447	Q02447	SP3	False	False	canonical_or_unversioned_accession	1	SP3 (Q02447)
Q9P0W8	Q9P0W8	SPATA7	False	False	canonical_or_unversioned_accession	1	SPATA7 (Q9P0W8)
Q9NUQ6	Q9NUQ6	SPATS2L	False	False	canonical_or_unversioned_accession	1	SPATS2L (Q9NUQ6)
Q96EA4	Q96EA4	SPDL1	False	False	canonical_or_unversioned_accession	1	SPDL1 (Q96EA4)
Q15772	Q15772	SPEG	False	False	canonical_or_unversioned_accession	1	SPEG (Q15772)
Q8N0X7	Q8N0X7	SPG20	False	False	canonical_or_unversioned_accession	1	SPG20 (Q8N0X7)
Q2M3C7	Q2M3C7	SPHKAP	False	False	canonical_or_unversioned_accession	1	SPHKAP (Q2M3C7)
Q5JUX0	Q5JUX0	SPIN3	False	False	canonical_or_unversioned_accession	1	SPIN3 (Q5JUX0)
O15020	O15020	SPTBN2	False	False	canonical_or_unversioned_accession	1	SPTBN2 (O15020)
O15270	O15270	SPTLC2	False	False	canonical_or_unversioned_accession	1	SPTLC2 (O15270)
Q9Y6N5	Q9Y6N5	SQRDL	False	False	canonical_or_unversioned_accession	1	SQRDL (Q9Y6N5)
Q8N5C6	Q8N5C6	SRBD1	False	False	canonical_or_unversioned_accession	1	SRBD1 (Q8N5C6)
A0A0A0MS59	A0A0A0MS59	SRCAP	False	False	canonical_or_unversioned_accession	1	SRCAP (A0A0A0MS59)
Q7Z6B7	Q7Z6B7	SRGAP1	False	False	canonical_or_unversioned_accession	1	SRGAP1 (Q7Z6B7)
P30626	P30626	SRI	False	False	canonical_or_unversioned_accession	1	SRI (P30626)
P09132	P09132	SRP19	False	False	canonical_or_unversioned_accession	1	SRP19 (P09132)
Q9UHB9	Q9UHB9	SRP68	False	False	canonical_or_unversioned_accession	1	SRP68 (Q9UHB9)
O76094	O76094	SRP72	False	False	canonical_or_unversioned_accession	1	SRP72 (O76094)
Q96SB4	Q96SB4	SRPK1	False	False	canonical_or_unversioned_accession	1	SRPK1 (Q96SB4)
Q96SB4	Q96SB4	SRPK3	False	False	canonical_or_unversioned_accession	1	SRPK3 (Q96SB4)
P08240	P08240	SRPR	False	False	canonical_or_unversioned_accession	1	SRPR (P08240)
Q9Y5M8	Q9Y5M8	SRPRB	False	False	canonical_or_unversioned_accession	1	SRPRB (Q9Y5M8)
O75494	O75494	SRSF10	False	False	canonical_or_unversioned_accession	1	SRSF10 (O75494)
P05455	P05455	SSB	False	False	canonical_or_unversioned_accession	1	SSB (P05455)
P81877	P81877	SSBP2	False	False	canonical_or_unversioned_accession	1	SSBP2 (P81877)
Q9BWG4	Q9BWG4	SSBP4	False	False	canonical_or_unversioned_accession	1	SSBP4 (Q9BWG4)
P43308	P43308	SSR2	False	False	canonical_or_unversioned_accession	1	SSR2 (P43308)
P51571	P51571	SSR4	False	False	canonical_or_unversioned_accession	1	SSR4 (P51571)
O60232	O60232	SSSCA1	False	False	canonical_or_unversioned_accession	1	SSSCA1 (O60232)
Q9NP77	Q9NP77	SSU72	False	False	canonical_or_unversioned_accession	1	SSU72 (Q9NP77)
Q9Y2D8	Q9Y2D8	SSX2IP	False	False	canonical_or_unversioned_accession	1	SSX2IP (Q9Y2D8)
Q7RTT3	Q7RTT3	SSX9	False	False	canonical_or_unversioned_accession	1	SSX9 (Q7RTT3)
Q8WVM7	Q8WVM7	STAG1	False	False	canonical_or_unversioned_accession	1	STAG1 (Q8WVM7)
Q9Y3M8	Q9Y3M8	STARD13	False	False	canonical_or_unversioned_accession	1	STARD13 (Q9Y3M8)
Q9P2P6	Q9P2P6	STARD9	False	False	canonical_or_unversioned_accession	1	STARD9 (Q9P2P6)
P40763	P40763	STAT3	False	False	canonical_or_unversioned_accession	1	STAT3 (P40763)
P42229	P42229	STAT5B	False	False	canonical_or_unversioned_accession	1	STAT5B (P42229)
P51692	P51692	STAT5B	False	False	canonical_or_unversioned_accession	1	STAT5B (P51692)
A0A087X1A5	A0A087X1A5	STAU1	False	False	canonical_or_unversioned_accession	1	STAU1 (A0A087X1A5)
O76061	O76061	STC2	False	False	canonical_or_unversioned_accession	1	STC2 (O76061)
Q9UEE5	Q9UEE5	STK17A	False	False	canonical_or_unversioned_accession	1	STK17A (Q9UEE5)
P49842	P49842	STK19	False	False	canonical_or_unversioned_accession	1	STK19 (P49842)
Q9P289	Q9P289	STK26	False	False	canonical_or_unversioned_accession	1	STK26 (Q9P289)
Q86UX6	Q86UX6	STK32C	False	False	canonical_or_unversioned_accession	1	STK32C (Q86UX6)
Q9Y2H1	Q9Y2H1	STK38L	False	False	canonical_or_unversioned_accession	1	STK38L (Q9Y2H1)
Q9P2F5	Q9P2F5	STOX2	False	False	canonical_or_unversioned_accession	1	STOX2 (Q9P2F5)
Q5TH74	Q5TH74	STPG1	False	False	canonical_or_unversioned_accession	1	STPG1 (Q5TH74)
O43815	O43815	STRN	False	False	canonical_or_unversioned_accession	1	STRN (O43815)
P46977	P46977	STT3A	False	False	canonical_or_unversioned_accession	1	STT3A (P46977)
Q9UNK0	Q9UNK0	STX8	False	False	canonical_or_unversioned_accession	1	STX8 (Q9UNK0)
E7EQD5	E7EQD5	STXBP2	False	False	canonical_or_unversioned_accession	1	STXBP2 (E7EQD5)
O00186	O00186	STXBP3	False	False	canonical_or_unversioned_accession	1	STXBP3 (O00186)
Q9P2R7	Q9P2R7	SUCLA2	False	False	canonical_or_unversioned_accession	1	SUCLA2 (Q9P2R7)
Q9Y2Z0	Q9Y2Z0	SUGT1	False	False	canonical_or_unversioned_accession	1	SUGT1 (Q9Y2Z0)
O00204	O00204	SULT2B1	False	False	canonical_or_unversioned_accession	1	SULT2B1 (O00204)
B8ZZN6	B8ZZN6	SUMO1	False	False	canonical_or_unversioned_accession	1	SUMO1 (B8ZZN6)
P61956	P61956	SUMO3	False	False	canonical_or_unversioned_accession	1	SUMO3 (P61956)
O60279	O60279	SUSD5	False	False	canonical_or_unversioned_accession	1	SUSD5 (O60279)
B4DST0	B4DST0	SUV39H1	False	False	canonical_or_unversioned_accession	1	SUV39H1 (B4DST0)
Q7L0J3	Q7L0J3	SV2A	False	False	canonical_or_unversioned_accession	1	SV2A (Q7L0J3)
P43405	P43405	SYK	False	False	canonical_or_unversioned_accession	1	SYK (P43405)
Q92797	Q92797	SYMPK	False	False	canonical_or_unversioned_accession	1	SYMPK (Q92797)
E7EQI5	E7EQI5	SYNE1	False	False	canonical_or_unversioned_accession	1	SYNE1 (E7EQI5)
O43760	O43760	SYNGR2	False	False	canonical_or_unversioned_accession	1	SYNGR2 (O43760)
Q15750	Q15750	TAB1	False	False	canonical_or_unversioned_accession	1	TAB1 (Q15750)
O95359	O95359	TACC2	False	False	canonical_or_unversioned_accession	1	TACC2 (O95359)
Q9BSH4	Q9BSH4	TACO1	False	False	canonical_or_unversioned_accession	1	TACO1 (Q9BSH4)
O75528	O75528	TADA3	False	False	canonical_or_unversioned_accession	1	TADA3 (O75528)
Q12962	Q12962	TAF10	False	False	canonical_or_unversioned_accession	1	TAF10 (Q12962)
Q15572	Q15572	TAF1C	False	False	canonical_or_unversioned_accession	1	TAF1C (Q15572)
Q6P1X5	Q6P1X5	TAF2	False	False	canonical_or_unversioned_accession	1	TAF2 (Q6P1X5)
Q92750	Q92750	TAF4B	False	False	canonical_or_unversioned_accession	1	TAF4B (Q92750)
J3KR72	J3KR72	TAF6	False	False	canonical_or_unversioned_accession	1	TAF6 (J3KR72)
P49848	P49848	TAF6	False	False	canonical_or_unversioned_accession	1	TAF6 (P49848)
D6RIE8	D6RIE8	TAF9	False	False	canonical_or_unversioned_accession	1	TAF9 (D6RIE8)
Q9HBM6	Q9HBM6	TAF9	False	False	canonical_or_unversioned_accession	1	TAF9 (Q9HBM6)
Q9HBM6	Q9HBM6	TAF9B	False	False	canonical_or_unversioned_accession	1	TAF9B (Q9HBM6)
Q01995	Q01995	TAGLN	False	False	canonical_or_unversioned_accession	1	TAGLN (Q01995)
Q9UI15	Q9UI15	TAGLN3	False	False	canonical_or_unversioned_accession	1	TAGLN3 (Q9UI15)
P37837	P37837	TALDO1	False	False	canonical_or_unversioned_accession	1	TALDO1 (P37837)
Q7L7X3	Q7L7X3	TAOK1	False	False	canonical_or_unversioned_accession	1	TAOK1 (Q7L7X3)
Q03518	Q03518	TAP1	False	False	canonical_or_unversioned_accession	1	TAP1 (Q03518)
Q9BW92	Q9BW92	TARS2	False	False	canonical_or_unversioned_accession	1	TARS2 (Q9BW92)
Q9NYW2	Q9NYW2	TAS2R8	False	False	canonical_or_unversioned_accession	1	TAS2R8 (Q9NYW2)
B3KXT8	B3KXT8	TBC1D10A	False	False	canonical_or_unversioned_accession	1	TBC1D10A (B3KXT8)
Q4KMP7	Q4KMP7	TBC1D10B	False	False	canonical_or_unversioned_accession	1	TBC1D10B (Q4KMP7)
O60347	O60347	TBC1D12	False	False	canonical_or_unversioned_accession	1	TBC1D12 (O60347)
Q8TC07	Q8TC07	TBC1D15	False	False	canonical_or_unversioned_accession	1	TBC1D15 (Q8TC07)
Q9NUY8	Q9NUY8	TBC1D23	False	False	canonical_or_unversioned_accession	1	TBC1D23 (Q9NUY8)
Q9UPU7	Q9UPU7	TBC1D2B	False	False	canonical_or_unversioned_accession	1	TBC1D2B (Q9UPU7)
O60343	O60343	TBC1D4	False	False	canonical_or_unversioned_accession	1	TBC1D4 (O60343)
Q66K14	Q66K14	TBC1D9B	False	False	canonical_or_unversioned_accession	1	TBC1D9B (Q66K14)
E5RJD8	E5RJD8	TBCA	False	False	canonical_or_unversioned_accession	1	TBCA (E5RJD8)
O75347	O75347	TBCA	False	False	canonical_or_unversioned_accession	1	TBCA (O75347)
Q15813	Q15813	TBCE	False	False	canonical_or_unversioned_accession	1	TBCE (Q15813)
Q8TEA7	Q8TEA7	TBCK	False	False	canonical_or_unversioned_accession	1	TBCK (Q8TEA7)
Q9BZK7	Q9BZK7	TBL1XR1	False	False	canonical_or_unversioned_accession	1	TBL1XR1 (Q9BZK7)
E9PF19	E9PF19	TBL2	False	False	canonical_or_unversioned_accession	1	TBL2 (E9PF19)
Q12788	Q12788	TBL3	False	False	canonical_or_unversioned_accession	1	TBL3 (Q12788)
O15119	O15119	TBX3	False	False	canonical_or_unversioned_accession	1	TBX3 (O15119)
Q15560	Q15560	TCEA2	False	False	canonical_or_unversioned_accession	1	TCEA2 (Q15560)
Q15170	Q15170	TCEAL1	False	False	canonical_or_unversioned_accession	1	TCEAL1 (Q15170)
Q9H3H9	Q9H3H9	TCEAL2	False	False	canonical_or_unversioned_accession	1	TCEAL2 (Q9H3H9)
Q969E4	Q969E4	TCEAL3	False	False	canonical_or_unversioned_accession	1	TCEAL3 (Q969E4)
Q5H9L2	Q5H9L2	TCEAL5	False	False	canonical_or_unversioned_accession	1	TCEAL5 (Q5H9L2)
Q8IYN2	Q8IYN2	TCEAL8	False	False	canonical_or_unversioned_accession	1	TCEAL8 (Q8IYN2)
Q14241	Q14241	TCEB3	False	False	canonical_or_unversioned_accession	1	TCEB3 (Q14241)
E9PH57	E9PH57	TCF4	False	False	canonical_or_unversioned_accession	1	TCF4 (E9PH57)
Q9UL49	Q9UL49	TCFL5	False	False	canonical_or_unversioned_accession	1	TCFL5 (Q9UL49)
O95551	O95551	TDP2	False	False	canonical_or_unversioned_accession	1	TDP2 (O95551)
Q9Y4R8	Q9Y4R8	TELO2	False	False	canonical_or_unversioned_accession	1	TELO2 (Q9Y4R8)
Q9UKZ4	Q9UKZ4	TENM1	False	False	canonical_or_unversioned_accession	1	TENM1 (Q9UKZ4)
P54274	P54274	TERF1	False	False	canonical_or_unversioned_accession	1	TERF1 (P54274)
Q00059	Q00059	TFAM	False	False	canonical_or_unversioned_accession	1	TFAM (Q00059)
Q92481	Q92481	TFAP2B	False	False	canonical_or_unversioned_accession	1	TFAP2B (Q92481)
Q9H5Q4	Q9H5Q4	TFB2M	False	False	canonical_or_unversioned_accession	1	TFB2M (Q9H5Q4)
Q12800	Q12800	TFCP2	False	False	canonical_or_unversioned_accession	1	TFCP2 (Q12800)
Q08188	Q08188	TGM3	False	False	canonical_or_unversioned_accession	1	TGM3 (Q08188)
Q8IXH7	Q8IXH7	TH1L	False	False	canonical_or_unversioned_accession	1	TH1L (Q8IXH7)
Q8WTV1	Q8WTV1	THAP3	False	False	canonical_or_unversioned_accession	1	THAP3 (Q8WTV1)
P07996	P07996	THBS1	False	False	canonical_or_unversioned_accession	1	THBS1 (P07996)
Q8IYQ7	Q8IYQ7	THNSL1	False	False	canonical_or_unversioned_accession	1	THNSL1 (Q8IYQ7)
Q8NI27	Q8NI27	THOC2	False	False	canonical_or_unversioned_accession	1	THOC2 (Q8NI27)
Q13769	Q13769	THOC5	False	False	canonical_or_unversioned_accession	1	THOC5 (Q13769)
Q6I9Y2	Q6I9Y2	THOC7	False	False	canonical_or_unversioned_accession	1	THOC7 (Q6I9Y2)
Q9NS62	Q9NS62	THSD1	False	False	canonical_or_unversioned_accession	1	THSD1 (Q9NS62)
Q9UPZ6	Q9UPZ6	THSD7A	False	False	canonical_or_unversioned_accession	1	THSD7A (Q9UPZ6)
Q9BTF0	Q9BTF0	THUMPD2	False	False	canonical_or_unversioned_accession	1	THUMPD2 (Q9BTF0)
Q9BV44	Q9BV44	THUMPD3	False	False	canonical_or_unversioned_accession	1	THUMPD3 (Q9BV44)
H0YGW6	H0YGW6	TIA1	False	False	canonical_or_unversioned_accession	1	TIA1 (H0YGW6)
Q9NQ88	Q9NQ88	TIGAR	False	False	canonical_or_unversioned_accession	1	TIGAR (Q9NQ88)
P62072	P62072	TIMM10	False	False	canonical_or_unversioned_accession	1	TIMM10 (P62072)
Q9Y5L4	Q9Y5L4	TIMM13	False	False	canonical_or_unversioned_accession	1	TIMM13 (Q9Y5L4)
O60830	O60830	TIMM17B	False	False	canonical_or_unversioned_accession	1	TIMM17B (O60830)
Q3ZCQ8	Q3ZCQ8	TIMM50	False	False	canonical_or_unversioned_accession	1	TIMM50 (Q3ZCQ8)
Q9BSI4	Q9BSI4	TINF2	False	False	canonical_or_unversioned_accession	1	TINF2 (Q9BSI4)
Q5JTD0	Q5JTD0	TJAP1	False	False	canonical_or_unversioned_accession	1	TJAP1 (Q5JTD0)
F5H301	F5H301	TJP2	False	False	canonical_or_unversioned_accession	1	TJP2 (F5H301)
O95049	O95049	TJP3	False	False	canonical_or_unversioned_accession	1	TJP3 (O95049)
P04183	P04183	TK1	False	False	canonical_or_unversioned_accession	1	TK1 (P04183)
H0Y5S0	H0Y5S0	TLE4	False	False	canonical_or_unversioned_accession	1	TLE4 (H0Y5S0)
Q9Y6L7	Q9Y6L7	TLL2	False	False	canonical_or_unversioned_accession	1	TLL2 (Q9Y6L7)
Q99805	Q99805	TM9SF2	False	False	canonical_or_unversioned_accession	1	TM9SF2 (Q99805)
Q9HD45	Q9HD45	TM9SF3	False	False	canonical_or_unversioned_accession	1	TM9SF3 (Q9HD45)
Q92544	Q92544	TM9SF4	False	False	canonical_or_unversioned_accession	1	TM9SF4 (Q92544)
Q8TDI8	Q8TDI8	TMC1	False	False	canonical_or_unversioned_accession	1	TMC1 (Q8TDI8)
Q7Z403	Q7Z403	TMC6	False	False	canonical_or_unversioned_accession	1	TMC6 (Q7Z403)
O94876	O94876	TMCC1	False	False	canonical_or_unversioned_accession	1	TMCC1 (O94876)
Q5TGY1	Q5TGY1	TMCO4	False	False	canonical_or_unversioned_accession	1	TMCO4 (Q5TGY1)
Q9BVC6	Q9BVC6	TMEM109	False	False	canonical_or_unversioned_accession	1	TMEM109 (Q9BVC6)
Q86TL2	Q86TL2	TMEM110	False	False	canonical_or_unversioned_accession	1	TMEM110 (Q86TL2)
Q9NX00	Q9NX00	TMEM160	False	False	canonical_or_unversioned_accession	1	TMEM160 (Q9NX00)
Q8TC26	Q8TC26	TMEM163	False	False	canonical_or_unversioned_accession	1	TMEM163 (Q8TC26)
Q8TBQ9	Q8TBQ9	TMEM167A	False	False	canonical_or_unversioned_accession	1	TMEM167A (Q8TBQ9)
C9JZB1	C9JZB1	TMEM169	False	False	canonical_or_unversioned_accession	1	TMEM169 (C9JZB1)
Q6ZUK4	Q6ZUK4	TMEM26	False	False	canonical_or_unversioned_accession	1	TMEM26 (Q6ZUK4)
P57088	P57088	TMEM33	False	False	canonical_or_unversioned_accession	1	TMEM33 (P57088)
Q9NV64	Q9NV64	TMEM39A	False	False	canonical_or_unversioned_accession	1	TMEM39A (Q9NV64)
Q8NDY8	Q8NDY8	TMEM52	False	False	canonical_or_unversioned_accession	1	TMEM52 (Q8NDY8)
P82094	P82094	TMF1	False	False	canonical_or_unversioned_accession	1	TMF1 (P82094)
Q9BVT8	Q9BVT8	TMUB1	False	False	canonical_or_unversioned_accession	1	TMUB1 (Q9BVT8)
O00220	O00220	TNFRSF10A	False	False	canonical_or_unversioned_accession	1	TNFRSF10A (O00220)
O14787	O14787	TNPO2	False	False	canonical_or_unversioned_accession	1	TNPO2 (O14787)
H9KVB4	H9KVB4	TNRC18	False	False	canonical_or_unversioned_accession	1	TNRC18 (H9KVB4)
Q8IZW8	Q8IZW8	TNS4	False	False	canonical_or_unversioned_accession	1	TNS4 (Q8IZW8)
P22105	P22105	TNXB	False	False	canonical_or_unversioned_accession	1	TNXB (P22105)
Q6ZUX3	Q6ZUX3	TOGARAM2	False	False	canonical_or_unversioned_accession	1	TOGARAM2 (Q6ZUX3)
Q15388	Q15388	TOMM20	False	False	canonical_or_unversioned_accession	1	TOMM20 (Q15388)
Q15785	Q15785	TOMM34	False	False	canonical_or_unversioned_accession	1	TOMM34 (Q15785)
O94826	O94826	TOMM70	False	False	canonical_or_unversioned_accession	1	TOMM70 (O94826)
Q13472	Q13472	TOP3A	False	False	canonical_or_unversioned_accession	1	TOP3A (Q13472)
Q92547	Q92547	TOPBP1	False	False	canonical_or_unversioned_accession	1	TOPBP1 (Q92547)
Q5JTV8	Q5JTV8	TOR1AIP1	False	False	canonical_or_unversioned_accession	1	TOR1AIP1 (Q5JTV8)
Q8NFQ8	Q8NFQ8	TOR1AIP2	False	False	canonical_or_unversioned_accession	1	TOR1AIP2 (Q8NFQ8)
Q96NM4	Q96NM4	TOX2	False	False	canonical_or_unversioned_accession	1	TOX2 (Q96NM4)
Q96S44	Q96S44	TP53RK	False	False	canonical_or_unversioned_accession	1	TP53RK (Q96S44)
Q9ULQ1	Q9ULQ1	TPCN1	False	False	canonical_or_unversioned_accession	1	TPCN1 (Q9ULQ1)
F5H0B0	F5H0B0	TPD52	False	False	canonical_or_unversioned_accession	1	TPD52 (F5H0B0)
Q16890	Q16890	TPD52L1	False	False	canonical_or_unversioned_accession	1	TPD52L1 (Q16890)
O43399	O43399	TPD52L2	False	False	canonical_or_unversioned_accession	1	TPD52L2 (O43399)
P09493	P09493	TPM1	False	False	canonical_or_unversioned_accession	1	TPM1 (P09493)
Q5HYB6	Q5HYB6	TPM3	False	False	canonical_or_unversioned_accession	1	TPM3 (Q5HYB6)
O43734	O43734	TRAF3IP2	False	False	canonical_or_unversioned_accession	1	TRAF3IP2 (O43734)
Q6Q0C0	Q6Q0C0	TRAF7	False	False	canonical_or_unversioned_accession	1	TRAF7 (Q6Q0C0)
O15050	O15050	TRANK1	False	False	canonical_or_unversioned_accession	1	TRANK1 (O15050)
Q9Y5R8	Q9Y5R8	TRAPPC1	False	False	canonical_or_unversioned_accession	1	TRAPPC1 (Q9Y5R8)
O75865	O75865	TRAPPC6A	False	False	canonical_or_unversioned_accession	1	TRAPPC6A (O75865)
O43715	O43715	TRIAP1	False	False	canonical_or_unversioned_accession	1	TRIAP1 (O43715)
Q9Y577	Q9Y577	TRIM17	False	False	canonical_or_unversioned_accession	1	TRIM17 (Q9Y577)
Q14134	Q14134	TRIM29	False	False	canonical_or_unversioned_accession	1	TRIM29 (Q14134)
Q96LD4	Q96LD4	TRIM47	False	False	canonical_or_unversioned_accession	1	TRIM47 (Q96LD4)
Q6PJ69	Q6PJ69	TRIM65	False	False	canonical_or_unversioned_accession	1	TRIM65 (Q6PJ69)
Q9C026	Q9C026	TRIM9	False	False	canonical_or_unversioned_accession	1	TRIM9 (Q9C026)
Q9H2D6	Q9H2D6	TRIOBP	False	False	canonical_or_unversioned_accession	1	TRIOBP (Q9H2D6)
Q14669	Q14669	TRIP12	False	False	canonical_or_unversioned_accession	1	TRIP12 (Q14669)
Q15650	Q15650	TRIP4	False	False	canonical_or_unversioned_accession	1	TRIP4 (Q15650)
F2Z2W7	F2Z2W7	TRMT2A	False	False	canonical_or_unversioned_accession	1	TRMT2A (F2Z2W7)
Q9UJA5	Q9UJA5	TRMT6	False	False	canonical_or_unversioned_accession	1	TRMT6 (Q9UJA5)
Q9NX07	Q9NX07	TRNAU1AP	False	False	canonical_or_unversioned_accession	1	TRNAU1AP (Q9NX07)
Q12815	Q12815	TROAP	False	False	canonical_or_unversioned_accession	1	TROAP (Q12815)
P10155	P10155	TROVE2	False	False	canonical_or_unversioned_accession	1	TROVE2 (P10155)
Q7Z4N2	Q7Z4N2	TRPM1	False	False	canonical_or_unversioned_accession	1	TRPM1 (Q7Z4N2)
Q9Y4A5	Q9Y4A5	TRRAP	False	False	canonical_or_unversioned_accession	1	TRRAP (Q9Y4A5)
Q8WWH5	Q8WWH5	TRUB1	False	False	canonical_or_unversioned_accession	1	TRUB1 (Q8WWH5)
Q92574	Q92574	TSC1	False	False	canonical_or_unversioned_accession	1	TSC1 (Q92574)
Q9BSV6	Q9BSV6	TSEN34	False	False	canonical_or_unversioned_accession	1	TSEN34 (Q9BSV6)
Q7Z6J9	Q7Z6J9	TSEN54	False	False	canonical_or_unversioned_accession	1	TSEN54 (Q7Z6J9)
E9PGT1	E9PGT1	TSN	False	False	canonical_or_unversioned_accession	1	TSN (E9PGT1)
E5RG83	E5RG83	TSNARE1	False	False	canonical_or_unversioned_accession	1	TSNARE1 (E5RG83)
O43657	O43657	TSPAN6	False	False	canonical_or_unversioned_accession	1	TSPAN6 (O43657)
Q2NL82	Q2NL82	TSR1	False	False	canonical_or_unversioned_accession	1	TSR1 (Q2NL82)
A0AVF1	A0AVF1	TTC26	False	False	canonical_or_unversioned_accession	1	TTC26 (A0AVF1)
Q15006	Q15006	TTC35	False	False	canonical_or_unversioned_accession	1	TTC35 (Q15006)
Q8N5M4	Q8N5M4	TTC9C	False	False	canonical_or_unversioned_accession	1	TTC9C (Q8N5M4)
P68363	P68363	TUBA1B	False	False	canonical_or_unversioned_accession	1	TUBA1B (P68363)
P68363	P68363	TUBA1C	False	False	canonical_or_unversioned_accession	1	TUBA1C (P68363)
P0DPH7	P0DPH7	TUBA3C	False	False	canonical_or_unversioned_accession	1	TUBA3C (P0DPH7)
Q13748	Q13748	TUBA3C	False	False	canonical_or_unversioned_accession	1	TUBA3C (Q13748)
P0DPH8	P0DPH8	TUBA3D	False	False	canonical_or_unversioned_accession	1	TUBA3D (P0DPH8)
P0DPH8	P0DPH8	TUBA3E	False	False	canonical_or_unversioned_accession	1	TUBA3E (P0DPH8)
P68366	P68366	TUBA4A	False	False	canonical_or_unversioned_accession	1	TUBA4A (P68366)
Q9BVA1	Q9BVA1	TUBB2A	False	False	canonical_or_unversioned_accession	1	TUBB2A (Q9BVA1)
P68371	P68371	TUBB4B	False	False	canonical_or_unversioned_accession	1	TUBB4B (P68371)
Q3ZCM7	Q3ZCM7	TUBB8	False	False	canonical_or_unversioned_accession	1	TUBB8 (Q3ZCM7)
P23258	P23258	TUBG1	False	False	canonical_or_unversioned_accession	1	TUBG1 (P23258)
F5H4L0	F5H4L0	TUBGCP2	False	False	canonical_or_unversioned_accession	1	TUBGCP2 (F5H4L0)
E9PB12	E9PB12	TUBGCP5	False	False	canonical_or_unversioned_accession	1	TUBGCP5 (E9PB12)
Q96RT8	Q96RT8	TUBGCP5	False	False	canonical_or_unversioned_accession	1	TUBGCP5 (Q96RT8)
O00294	O00294	TULP1	False	False	canonical_or_unversioned_accession	1	TULP1 (O00294)
F8WBZ9	F8WBZ9	TULP3	False	False	canonical_or_unversioned_accession	1	TULP3 (F8WBZ9)
F5H0R1	F5H0R1	TUT1	False	False	canonical_or_unversioned_accession	1	TUT1 (F5H0R1)
Q9H6E5	Q9H6E5	TUT1	False	False	canonical_or_unversioned_accession	1	TUT1 (Q9H6E5)
Q12792	Q12792	TWF1	False	False	canonical_or_unversioned_accession	1	TWF1 (Q12792)
Q8NBS9	Q8NBS9	TXNDC5	False	False	canonical_or_unversioned_accession	1	TXNDC5 (Q8NBS9)
Q16881	Q16881	TXNRD1	False	False	canonical_or_unversioned_accession	1	TXNRD1 (Q16881)
P04818	P04818	TYMS	False	False	canonical_or_unversioned_accession	1	TYMS (P04818)
Q3KQV9	Q3KQV9	UAP1L1	False	False	canonical_or_unversioned_accession	1	UAP1L1 (Q3KQV9)
Q9UBT2	Q9UBT2	UBA2	False	False	canonical_or_unversioned_accession	1	UBA2 (Q9UBT2)
Q9BSL1	Q9BSL1	UBAC1	False	False	canonical_or_unversioned_accession	1	UBAC1 (Q9BSL1)
