window_aa	methyl_site_count	protein_arg_count	observed_max_methyl_sites	null_mean_max_sites	null_q025_max_sites	null_q975_max_sites	observed_over_null_mean	log2_observed_over_null_mean	empirical_p_greater	best_window_start	best_window_end	best_window_arg_count	best_window_methyl_fraction_of_args	best_window_methyl_positions	canonical_UniProtAC	gene	q_value	max_log2_enrichment_for_protein
15	7	30	2	2.439	2.0	4.0	0.8200082000820008	-0.2862897581340969	0.994005994005994	6	11	2	1.0	6,11	Q07020	RPL18	1.0	0.21703235928927345
10	4	31	1	1.22	1.0	2.0	0.819672131147541	-0.28688114778816154	1.0	51	51	1	1.0	51	P34931	HSPA1L	1.0	0.5437195184892746
15	4	31	1	1.22	1.0	2.0	0.819672131147541	-0.28688114778816154	1.0	13	13	1	1.0	13	Q96PZ0	PUS7	1.0	-0.05519565424212469
20	3	27	1	1.22	1.0	2.0	0.819672131147541	-0.28688114778816154	1.0	349	349	1	1.0	349	Q96RN5	MED15	1.0	0.5022599113909069
20	3	82	1	1.22	1.0	2.0	0.819672131147541	-0.28688114778816154	1.0	74	74	1	1.0	74	Q99501	GAS2L1	1.0	-0.05797006863732986
50	5	12	3	3.662	3.0	5.0	0.8192244675040962	-0.2876692904140938	1.0	72	89	4	0.75	72,82,89	Q6FI13	HIST1H2AG	1.0	0.15574827088157137
30	5	133	1	1.221	1.0	2.0	0.8190008190008189	-0.28806320032531635	1.0	840	840	1	1.0	840	Q92616	GCN1	1.0	0.5532144378568776
20	3	20	1	1.221	1.0	2.0	0.8190008190008189	-0.28806320032531635	1.0	63	63	1	1.0	63	Q562R1	ACTBL2	1.0	0.49614246742257095
50	3	140	1	1.221	1.0	2.0	0.8190008190008189	-0.28806320032531635	1.0	411	411	1	1.0	411	Q9BYW2	SETD2	1.0	-0.037030730944967075
15	4	8	1	1.222	1.0	2.0	0.8183306055646481	-0.2892442851566425	1.0	13	13	1	1.0	13	P06748	NPM1	1.0	0.2653445665209948
20	4	8	1	1.222	1.0	2.0	0.8183306055646481	-0.2892442851566425	1.0	13	13	1	1.0	13	P06748	NPM1	1.0	0.2653445665209948
10	6	105	1	1.223	1.0	2.0	0.8176614881439084	-0.29042440386529966	1.0	36	36	1	1.0	36	Q9ULL5	PRR12	1.0	0.5918316292918937
10	4	30	1	1.223	1.0	2.0	0.8176614881439084	-0.29042440386529966	1.0	59	59	1	1.0	59	P01889	HLA-B	1.0	0.6076825772212396
10	4	43	1	1.223	1.0	2.0	0.8176614881439084	-0.29042440386529966	1.0	37	37	1	1.0	37	P17661	DES	1.0	-0.14600345113892463
10	4	18	1	1.223	1.0	2.0	0.8176614881439084	-0.29042440386529966	1.0	30	30	1	1.0	30	P68032	ACTA2	1.0	0.5972778231543953
10	4	28	1	1.223	1.0	2.0	0.8176614881439084	-0.29042440386529966	1.0	68	68	1	1.0	68	Q99615	DNAJC7	1.0	0.29424321795020264
30	3	46	1	1.223	1.0	2.0	0.8176614881439084	-0.29042440386529966	1.0	7	7	1	1.0	7	P22059	OSBP	1.0	-0.07038932789139803
5	3	9	1	1.224	1.0	2.0	0.8169934640522876	-0.29160355803056476	1.0	14	14	1	1.0	14	O00193	SMAP	1.0	0.3852116440053194
15	3	30	1	1.224	1.0	2.0	0.8169934640522876	-0.29160355803056476	1.0	7	7	1	1.0	7	P10321	HLA-C	1.0	0.017417053077409393
100	4	31	2	2.449	2.0	4.0	0.8166598611678236	-0.292192773901891	0.999000999000999	263	345	5	0.4	263,345	Q15637	SF1	1.0	0.4159996167142274
75	5	53	2	2.45	2.0	4.0	0.8163265306122448	-0.29278174922784606	0.99000999000999	273	296	2	1.0	273,296	Q13573	SNW1	1.0	0.10702618472666632
10	4	25	1	1.225	1.0	2.0	0.8163265306122448	-0.29278174922784606	1.0	27	27	1	1.0	27	P48643	CCT5	1.0	0.3686628558725186
100	4	22	2	2.45	2.0	4.0	0.8163265306122448	-0.29278174922784606	0.997002997002997	390	391	2	1.0	390,391	Q9BUF5	TUBB6	1.0	0.9254945636363703
15	3	25	1	1.225	1.0	2.0	0.8163265306122448	-0.29278174922784606	1.0	35	35	1	1.0	35	P40227	CCT6A	1.0	0.11013711863482141
10	3	20	1	1.225	1.0	2.0	0.8163265306122448	-0.29278174922784606	1.0	46	46	1	1.0	46	Q8WXX5	DNAJC9	1.0	0.6141088463806725
10	3	19	1	1.227	1.0	2.0	0.8149959250203749	-0.295135249000818	1.0	41	41	1	1.0	41	P35232	PHB	1.0	-0.12366619645381972
100	6	23	3	3.682	3.0	5.0	0.8147745790331342	-0.29552712596666314	0.991008991008991	83	114	4	0.75	83,90,114	Q15293	RCN1	1.0	0.12658049656514295
5	6	36	1	1.228	1.0	2.0	0.8143322475570033	-0.2963105607080923	1.0	59	59	1	1.0	59	Q8N3J3	HROB	1.0	0.6832749784212504
15	5	17	2	2.456	2.0	4.0	0.8143322475570033	-0.2963105607080923	0.98001998001998	22	27	2	1.0	22,27	P62910	RPL32	1.0	0.2977857489895593
75	4	36	2	2.456	2.0	4.0	0.8143322475570033	-0.2963105607080923	1.0	6	12	2	1.0	6,12	Q6PK04	CCDC137	1.0	0.7697969866335785
10	3	11	1	1.228	1.0	2.0	0.8143322475570033	-0.2963105607080923	1.0	12	12	1	1.0	12	P37802	TAGLN2	1.0	0.5777669993169522
15	5	12	2	2.457	2.0	4.0	0.814000814000814	-0.2968978577000777	0.999000999000999	21	30	2	1.0	21,30	Q6FI13	HIST1H2AG	1.0	0.15574827088157137
100	3	11	2	2.457	2.0	3.0	0.814000814000814	-0.2968978577000777	1.0	202	215	2	1.0	202,215	P62906	RPL10A	1.0	0.3584539709124762
50	8	21	3	3.687	3.0	5.0	0.8136696501220505	-0.2974849157105745	0.987012987012987	115	132	4	0.75	115,128,132	P33316	DUT	1.0	0.2688167584277998
10	8	82	1	1.229	1.0	2.0	0.8136696501220504	-0.2974849157105747	1.0	144	144	1	1.0	144	Q00610	CLTC	1.0	0.6468649396470632
15	6	21	2	2.458	2.0	4.0	0.8136696501220504	-0.2974849157105747	0.981018981018981	28	32	2	1.0	28,32	Q969W3	FAM104A	1.0	0.07947802120966097
30	5	58	2	2.458	2.0	4.0	0.8136696501220504	-0.2974849157105747	0.9820179820179821	98	105	2	1.0	98,105	Q16629	SRSF7	1.0	0.16407592574562502
50	4	64	1	1.229	1.0	2.0	0.8136696501220504	-0.2974849157105747	1.0	203	203	1	1.0	203	P46821	MAP1B	1.0	-0.05380644369579377
15	4	42	1	1.229	1.0	2.0	0.8136696501220504	-0.2974849157105747	1.0	282	282	1	1.0	282	Q13263	TRIM28	1.0	0.11716134423274914
10	4	31	1	1.229	1.0	2.0	0.8136696501220504	-0.2974849157105747	1.0	263	263	1	1.0	263	Q15637	SF1	1.0	0.4159996167142274
20	3	82	1	1.229	1.0	2.0	0.8136696501220504	-0.2974849157105747	1.0	284	284	1	1.0	284	Q8IX12	CCAR1	1.0	0.2567004721117434
30	4	11	2	2.459	2.0	4.0	0.8133387555917039	-0.2980717349339954	0.9820179820179821	47	71	4	0.5	47,71	O00264	PGRMC1	1.0	0.17747378096116836
100	3	12	2	2.459	2.0	3.0	0.8133387555917039	-0.2980717349339954	1.0	207	215	2	1.0	207,215	P62993	GRB2	1.0	0.7297700927620022
5	7	67	1	1.23	1.0	2.0	0.8130081300813008	-0.2986583155645152	1.0	356	356	1	1.0	356	Q15020	SART3	1.0	0.5994620704162712
10	4	52	1	1.23	1.0	2.0	0.8130081300813008	-0.2986583155645152	1.0	14	14	1	1.0	14	P30291	WEE1	1.0	0.24554002637452133
30	4	98	1	1.23	1.0	2.0	0.8130081300813008	-0.2986583155645152	1.0	120	120	1	1.0	120	Q96SN8	CDK5RAP2	1.0	-0.04124298223188139
50	3	75	1	1.23	1.0	2.0	0.8130081300813008	-0.2986583155645152	1.0	616	616	1	1.0	616	O60264	SMARCA5	1.0	0.570250149199784
75	3	124	1	1.23	1.0	2.0	0.8130081300813008	-0.2986583155645152	1.0	718	718	1	1.0	718	P35749	MYH11	1.0	-0.017209290032223146
75	4	24	2	2.461	2.0	4.0	0.8126777732629014	-0.2992446577960726	1.0	4	40	2	1.0	4,40	Q969G3	SMARCE1	1.0	-0.10701824988212047
20	6	88	1	1.232	1.0	2.0	0.8116883116883117	-0.30100225603281433	1.0	136	136	1	1.0	136	Q8IWZ3	ANKHD1	1.0	0.4092782299901588
15	4	53	1	1.232	1.0	2.0	0.8116883116883117	-0.30100225603281433	1.0	388	388	1	1.0	388	Q12931	TRAP1	1.0	0.4870146651863234
15	3	13	1	1.232	1.0	2.0	0.8116883116883117	-0.30100225603281433	1.0	6	6	1	1.0	6	P05388	RPLP0	1.0	0.09003493324203156
5	9	31	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	7	7	1	1.0	7	P08727	KRT19	1.0	0.6237096166629484
15	6	110	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	611	611	1	1.0	611	Q14839	CHD4	1.0	0.3004483674769106
5	5	20	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	227	227	1	1.0	227	Q96PU8	QKI	1.0	0.545824106814198
5	3	14	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	109	109	1	1.0	109	O15173	PGRMC2	1.0	0.2584251525812043
20	3	16	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	46	46	1	1.0	46	P22234	PAICS	1.0	0.03356953269370174
15	3	8	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	73	73	1	1.0	73	P27797	CALR	1.0	0.0
20	3	8	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	73	73	1	1.0	73	P27797	CALR	1.0	0.0
30	3	8	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	73	73	1	1.0	73	P27797	CALR	1.0	0.0
20	3	18	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	117	117	1	1.0	117	Q00325	SLC25A3	1.0	0.5280322123384842
30	3	56	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	67	67	1	1.0	67	Q8N1F7	NUP93	1.0	0.41503749927884376
15	3	19	1	1.233	1.0	2.0	0.8110300081103	-0.3021727997407522	1.0	7	7	1	1.0	7	Q9HA64	FN3KRP	1.0	0.1959464410326469
50	5	11	2	2.467	2.0	4.0	0.8107012565869477	-0.30275771563803605	1.0	5	45	2	1.0	5,45	Q9Y617	PSAT1	1.0	0.08467032398699051
75	9	79	2	2.468	2.0	4.0	0.8103727714748784	-0.3033423944873309	0.997002997002997	315	318	2	1.0	315,318	O75533	SF3B1	1.0	0.6688680777827979
15	7	93	1	1.234	1.0	2.0	0.8103727714748784	-0.3033423944873309	1.0	7	7	1	1.0	7	P21333	FLNA	1.0	0.030619235058391907
30	6	23	2	2.468	2.0	4.0	0.8103727714748784	-0.3033423944873309	0.99000999000999	83	90	2	1.0	83,90	Q15293	RCN1	1.0	0.12658049656514295
5	5	29	1	1.234	1.0	2.0	0.8103727714748784	-0.3033423944873309	1.0	168	168	1	1.0	168	P60842	EIF4A1	1.0	0.003852325495606576
100	3	15	2	2.468	2.0	3.0	0.8103727714748784	-0.3033423944873309	1.0	32	33	2	1.0	32,33	Q9BV57	ADI1	1.0	0.7871194336556152
10	4	27	1	1.235	1.0	2.0	0.8097165991902834	-0.304511041809953	1.0	11	11	1	1.0	11	P17987	TCP1	1.0	0.4373301738972978
15	4	46	1	1.235	1.0	2.0	0.8097165991902834	-0.304511041809953	1.0	177	177	1	1.0	177	Q99661	KIF2C	1.0	0.08620103504930383
75	7	59	2	2.471	2.0	4.0	0.8093889113719142	-0.3050950106666974	0.993006993006993	654	720	9	0.2222222222222222	654,720	B5ME19	EIF3CL	1.0	0.6292777248518328
100	5	28	2	2.472	2.0	4.0	0.8090614886731392	-0.30567874324228744	0.996003996003996	164	190	3	0.6666666666666666	164,190	P35520	CBS	1.0	0.2644778227034626
15	4	57	1	1.236	1.0	2.0	0.8090614886731392	-0.30567874324228744	1.0	79	79	1	1.0	79	Q9Y4L1	HYOU1	1.0	0.6483716708972176
15	3	29	1	1.236	1.0	2.0	0.8090614886731392	-0.30567874324228744	1.0	164	164	1	1.0	164	Q9BY76	ANGPTL4	1.0	0.641603738043346
30	3	68	1	1.236	1.0	2.0	0.8090614886731392	-0.30567874324228744	1.0	29	29	1	1.0	29	Q9H992	MARCHF7	1.0	0.32012585225337686
20	10	18	3	3.708	3.0	5.0	0.8090614886731391	-0.3056787432422876	1.0	3	18	3	1.0	3,9,18	P68431	HIST1H3A	1.0	0.3239905613442548
5	12	15	2	2.473	2.0	3.0	0.8087343307723414	-0.30626223972785066	1.0	37	42	2	1.0	37,42	Q8TAP9	MPLKIP	1.0	0.2996871177674591
10	12	15	2	2.473	2.0	3.0	0.8087343307723414	-0.30626223972785066	1.0	28	37	2	1.0	28,37	Q8TAP9	MPLKIP	1.0	0.2996871177674591
10	5	26	1	1.237	1.0	2.0	0.8084074373484236	-0.3068455003142827	1.0	109	109	1	1.0	109	P06576	ATP5B	1.0	0.5152603340910888
75	4	25	2	2.476	2.0	4.0	0.8077544426494346	-0.3080113145521775	0.983016983016983	123	127	2	1.0	123,127	Q06587	RING1	1.0	0.7119367996746836
100	4	70	2	2.476	2.0	4.0	0.8077544426494346	-0.3080113145521775	0.986013986013986	98	103	2	1.0	98,103	Q9Y6R9	CCDC61	1.0	0.8084373492992443
100	3	206	1	1.238	1.0	2.0	0.8077544426494346	-0.3080113145521775	1.0	212	212	1	1.0	212	O15417	TNRC18	1.0	-0.012926174444269984
30	5	17	2	2.478	2.0	4.0	0.8071025020177562	-0.30917618747851455	1.0	32	35	2	1.0	32,35	P62913	RPL11	1.0	0.35291578737104645
5	4	18	1	1.239	1.0	2.0	0.8071025020177562	-0.30917618747851455	1.0	10	10	1	1.0	10	P62495	ETF1	1.0	0.5585165204173551
20	4	50	1	1.239	1.0	2.0	0.8071025020177562	-0.30917618747851455	1.0	424	424	1	1.0	424	Q5JRX3	PITRM1	1.0	0.08161376555365227
5	4	35	1	1.239	1.0	2.0	0.8071025020177562	-0.30917618747851455	1.0	40	40	1	1.0	40	Q96FF7	MISP3	1.0	0.42953706897395877
30	3	80	1	1.239	1.0	2.0	0.8071025020177562	-0.30917618747851455	1.0	137	137	1	1.0	137	O15042	U2SURP	1.0	0.41503749927884376
30	3	41	1	1.239	1.0	2.0	0.8071025020177562	-0.30917618747851455	1.0	288	288	1	1.0	288	P49790	NUP153	1.0	0.4373301738972978
15	5	12	2	2.479	2.0	4.0	0.8067769261799113	-0.3097582714246352	0.998001998001998	21	30	2	1.0	21,30	P0C0S8	H2AC17	1.0	0.0
20	5	44	1	1.24	1.0	2.0	0.8064516129032259	-0.3103401206121504	1.0	149	149	1	1.0	149	Q09666	AHNAK	1.0	0.2276920250415966
100	5	37	2	2.48	2.0	4.0	0.8064516129032259	-0.3103401206121504	0.994005994005994	472	477	2	1.0	472,477	Q8IY67	RAVER1	1.0	0.7747250701304307
20	4	30	1	1.24	1.0	2.0	0.8064516129032259	-0.3103401206121504	1.0	6	6	1	1.0	6	Q04724	TLE1	1.0	0.5748988173764586
20	3	33	1	1.24	1.0	2.0	0.8064516129032259	-0.3103401206121504	1.0	118	118	1	1.0	118	O75306	NDUFS2	1.0	0.2050643371964638
20	3	38	1	1.24	1.0	2.0	0.8064516129032259	-0.3103401206121504	1.0	69	69	1	1.0	69	P40222	TXLNA	1.0	0.1163791837143288
30	3	41	1	1.24	1.0	2.0	0.8064516129032259	-0.3103401206121504	1.0	702	702	1	1.0	702	Q96JK9	MAML3	1.0	0.2968993003958402
75	7	53	2	2.481	2.0	4.0	0.8061265618702137	-0.3109217352303437	0.993006993006993	55	56	2	1.0	55,56	P25205	MCM3	1.0	0.6826959316380852
5	6	32	1	1.241	1.0	2.0	0.8058017727639	-0.3115031154682698	1.0	194	194	1	1.0	194	P12956	XRCC6	1.0	0.4092782299901588
15	4	56	1	1.241	1.0	2.0	0.8058017727639	-0.3115031154682698	1.0	25	25	1	1.0	25	Q13330	MTA3	1.0	0.22431729826094013
20	3	27	1	1.241	1.0	2.0	0.8058017727639	-0.3115031154682698	1.0	227	227	1	1.0	227	Q16555	DPYSL2	1.0	0.2549778509627356
10	5	91	1	1.242	1.0	2.0	0.8051529790660226	-0.31266517355839435	1.0	664	664	1	1.0	664	Q8TDD1	DDX54	1.0	0.9220734213149309
5	4	19	1	1.242	1.0	2.0	0.8051529790660226	-0.31266517355839435	1.0	14	14	1	1.0	14	P11831	SRF	1.0	1.0862010350493039
30	4	64	1	1.242	1.0	2.0	0.8051529790660226	-0.31266517355839435	1.0	268	268	1	1.0	268	Q15393	SF3B3	1.0	0.2567004721117434
5	3	10	1	1.242	1.0	2.0	0.8051529790660226	-0.31266517355839435	1.0	19	19	1	1.0	19	P60866	RPS20	1.0	0.0
75	3	13	2	2.484	2.0	3.0	0.8051529790660226	-0.31266517355839435	0.9820179820179821	8	49	3	0.6666666666666666	8,49	P78330	PSPH	1.0	-0.10634831950514677
100	5	44	2	2.485	2.0	4.0	0.8048289738430584	-0.31324585178756137	0.998001998001998	249	281	4	0.5	249,281	O43663	PRC1	1.0	0.8300749985576875
100	6	66	2	2.486	2.0	4.0	0.8045052292839903	-0.31382629639039805	0.994005994005994	90	93	2	1.0	90,93	Q08043	ACTN3	1.0	0.802134608646262
5	5	32	1	1.243	1.0	2.0	0.8045052292839903	-0.31382629639039805	1.0	258	258	1	1.0	258	Q13950	RUNX2	1.0	0.49461715093769537
50	3	92	1	1.243	1.0	2.0	0.8045052292839903	-0.31382629639039805	1.0	306	306	1	1.0	306	Q5XPI4	RNF123	1.0	-0.027154051503726594
20	10	18	3	3.731	3.0	5.0	0.8040739748056821	-0.3145998594335368	1.0	3	18	3	1.0	3,9,18	Q71DI3	H3C14	1.0	0.33175117737300425
10	3	18	1	1.244	1.0	2.0	0.8038585209003215	-0.31498648546851554	1.0	52	52	1	1.0	52	O14579	COPE	1.0	0.16326791954086411
20	3	34	1	1.244	1.0	2.0	0.8038585209003215	-0.31498648546851554	1.0	40	40	1	1.0	40	P49821	NDUFV1	1.0	0.3584539709124762
30	3	34	1	1.244	1.0	2.0	0.8038585209003215	-0.31498648546851554	1.0	474	474	1	1.0	474	Q99798	ACO2	1.0	0.5012385343281477
30	4	15	2	2.489	2.0	4.0	0.8035355564483729	-0.31556623031894854	0.995004995004995	84	112	7	0.2857142857142857	84,112	P42766	RPL35	1.0	0.32283006118175506
100	4	30	2	2.489	2.0	4.0	0.8035355564483729	-0.31556623031894854	0.999000999000999	50	52	2	1.0	50,52	Q969S3	ZNF622	1.0	0.7393720918733013
75	7	92	3	3.735	2.0	6.0	0.8032128514056225	-0.31614574229335624	0.9590409590409591	180	201	7	0.42857142857142855	180,182,201	P08621	SNRNP70	1.0	0.3336978718269051
30	11	49	2	2.49	1.0	4.0	0.8032128514056224	-0.31614574229335646	0.974025974025974	194	198	2	1.0	194,198	P49588	AARS	1.0	0.2567004721117434
5	5	59	1	1.245	1.0	2.0	0.8032128514056224	-0.31614574229335646	1.0	206	206	1	1.0	206	Q96DN6	MBD6	1.0	0.4951254106015356
5	4	20	1	1.245	1.0	2.0	0.8032128514056224	-0.31614574229335646	1.0	77	77	1	1.0	77	P27824	CANX	1.0	0.13447704086003615
10	4	40	1	1.245	1.0	2.0	0.8032128514056224	-0.31614574229335646	1.0	13	13	1	1.0	13	Q8WYA6	CTNNBL1	1.0	0.5994620704162712
15	3	22	1	1.245	1.0	2.0	0.8032128514056224	-0.31614574229335646	1.0	49	49	1	1.0	49	P22090	RPS4Y1	1.0	-0.045442970761167156
10	6	43	1	1.246	1.0	2.0	0.8025682182985554	-0.31730406836191477	1.0	185	185	1	1.0	185	P55786	NPEPPS	1.0	0.5659723253364025
15	6	141	1	1.246	1.0	2.0	0.8025682182985554	-0.31730406836191477	1.0	30	30	1	1.0	30	Q96RK0	CIC	1.0	0.5145731728297582
15	3	19	1	1.246	1.0	2.0	0.8025682182985554	-0.31730406836191477	1.0	83	83	1	1.0	83	P06746	POLB	1.0	0.008682243099800773
20	3	39	1	1.246	1.0	2.0	0.8025682182985554	-0.31730406836191477	1.0	55	55	1	1.0	55	Q9NUD5	ZCCHC3	1.0	0.3066803211884254
10	5	28	1	1.247	1.0	2.0	0.8019246190858058	-0.3184614651675832	1.0	18	18	1	1.0	18	P35520	CBS	1.0	0.2644778227034626
15	3	15	1	1.247	1.0	2.0	0.8019246190858058	-0.3184614651675832	1.0	18	18	1	1.0	18	P11908	PRPS2	1.0	0.5553329331580924
15	3	11	1	1.247	1.0	2.0	0.8019246190858058	-0.3184614651675832	1.0	187	187	1	1.0	187	Q12904	AIMP1	1.0	0.622598569214206
5	4	27	1	1.248	1.0	2.0	0.8012820512820513	-0.3196179342001612	1.0	96	96	1	1.0	96	P18124	RPL7	1.0	0.188528969470164
50	5	11	2	2.497	2.0	4.0	0.8009611533840609	-0.3201958212661251	1.0	157	169	2	1.0	157,169	P00338	LDHA	1.0	-0.06695024392462698
20	3	36	1	1.249	1.0	2.0	0.8006405124099278	-0.3207734769458705	1.0	10	10	1	1.0	10	O43818	RRP9	1.0	0.6016496296540351
100	3	144	1	1.249	1.0	2.0	0.8006405124099278	-0.3207734769458705	1.0	197	197	1	1.0	197	Q07864	POLE	1.0	-0.021479727410451344
30	3	46	1	1.249	1.0	2.0	0.8006405124099278	-0.3207734769458705	1.0	45	45	1	1.0	45	Q16822	PCK2	1.0	-0.0593552776164212
15	7	14	2	2.499	2.0	4.0	0.8003201280512204	-0.32135090142461686	1.0	62	69	2	1.0	62,69	P62249	RPS16	1.0	0.09208385251542618
50	3	124	1	1.25	1.0	2.0	0.8	-0.3219280948873623	1.0	49	49	1	1.0	49	Q8N7X1	RBMXL3	1.0	-0.034215715337912955
10	15	25	2	2.501	2.0	3.0	0.7996801279488205	-0.3225050575188829	1.0	95	99	2	1.0	95,99	P22626	HNRNPA2B1	1.0	0.12225575005099808
10	6	34	1	1.251	1.0	2.0	0.7993605115907275	-0.32308178950373256	1.0	50	50	1	1.0	50	P42166	TMPO	1.0	0.15146886087427627
15	6	73	1	1.251	1.0	2.0	0.7993605115907275	-0.32308178950373256	1.0	149	149	1	1.0	149	Q14008	CKAP5	1.0	0.16084661261017894
50	4	123	1	1.251	1.0	2.0	0.7993605115907275	-0.32308178950373256	1.0	177	177	1	1.0	177	P27708	CAD	1.0	-0.039840264531791084
20	4	47	1	1.251	1.0	2.0	0.7993605115907275	-0.32308178950373256	1.0	243	243	1	1.0	243	Q14671	PUM1	1.0	0.6071330837692003
15	4	45	1	1.252	1.0	2.0	0.7987220447284346	-0.3242345622705312	1.0	10	10	1	1.0	10	O94874	UFL1	1.0	0.3031159091445456
100	3	110	1	1.253	1.0	2.0	0.7980845969672786	-0.3253864146597733	1.0	45	45	1	1.0	45	A5YKK6	CNOT1	1.0	-0.02573756141360826
30	3	73	1	1.253	1.0	2.0	0.7980845969672786	-0.3253864146597733	1.0	208	208	1	1.0	208	O43290	SART1	1.0	-0.07313470463021544
75	3	9	2	2.507	2.0	3.0	0.7977662544874351	-0.32596199617185234	1.0	14	27	2	1.0	14,27	P16949	STMN1	1.0	0.2915920165164036
75	4	262	1	1.254	1.0	2.0	0.7974481658692185	-0.32653734813995183	1.0	2046	2046	1	1.0	2046	Q9UPA5	BSN	1.0	-0.027154051503726594
20	3	63	1	1.254	1.0	2.0	0.7974481658692185	-0.32653734813995183	1.0	130	130	1	1.0	130	P52756	RBM5	1.0	0.17055631863340892
20	3	32	1	1.254	1.0	2.0	0.7974481658692185	-0.32653734813995183	1.0	58	58	1	1.0	58	Q96EY1	DNAJA3	1.0	0.17380746376339834
20	3	24	1	1.255	1.0	2.0	0.7968127490039841	-0.32768736417604716	1.0	27	27	1	1.0	27	O95801	TTC4	1.0	0.513543044231269
30	3	52	1	1.255	1.0	2.0	0.7968127490039841	-0.32768736417604716	1.0	126	126	1	1.0	126	O96013	PAK4	1.0	0.17869796011047018
30	3	27	1	1.255	1.0	2.0	0.7968127490039841	-0.32768736417604716	1.0	134	134	1	1.0	134	P30153	PPP2R1A	1.0	0.5022599113909069
20	3	25	1	1.255	1.0	2.0	0.7968127490039841	-0.32768736417604716	1.0	35	35	1	1.0	35	P40227	CCT6A	1.0	0.11013711863482141
75	6	33	3	3.767	3.0	5.0	0.7963897000265463	-0.32845353256414944	1.0	162	202	9	0.3333333333333333	162,195,202	P61313	RPL15	1.0	-0.015069321717648146
30	3	44	1	1.256	1.0	2.0	0.7961783439490446	-0.3288364642295399	1.0	113	113	1	1.0	113	P55884	EIF3B	1.0	-0.045442970761167156
20	3	24	1	1.256	1.0	2.0	0.7961783439490446	-0.3288364642295399	1.0	108	108	1	1.0	108	Q9BRX2	PELO	1.0	0.15682010974282581
30	3	66	1	1.257	1.0	2.0	0.7955449482895784	-0.32998464975842057	1.0	6	6	1	1.0	6	Q8IVT2	C19orf21	1.0	-0.07587486697512762
15	14	48	2	2.515	2.0	4.0	0.7952286282306162	-0.3305584000308025	0.999000999000999	10	14	2	1.0	10,14	P20700	LMNB1	1.0	0.13394925777718322
30	9	51	2	2.516	2.0	4.0	0.794912559618442	-0.3311319222172021	0.984015984015984	192	216	3	0.6666666666666666	192,216	P43243	MATR3	1.0	0.15842936260448298
10	5	39	1	1.258	1.0	2.0	0.794912559618442	-0.3311319222172021	1.0	161	161	1	1.0	161	P85037	FOXK1	1.0	0.7809089417538033
10	3	31	1	1.258	1.0	2.0	0.794912559618442	-0.3311319222172021	1.0	41	41	1	1.0	41	Q14493	SLBP	1.0	0.4237197423786447
10	6	44	1	1.259	1.0	2.0	0.7942811755361399	-0.33227828305692936	1.0	82	82	1	1.0	82	P06737	PYGL	1.0	0.16326791954086411
100	4	36	2	2.52	2.0	4.0	0.7936507936507936	-0.33342373372519185	0.998001998001998	51	57	2	1.0	51,57	Q9NTG7	SIRT3	1.0	0.6082322800440034
20	3	24	1	1.26	1.0	2.0	0.7936507936507936	-0.33342373372519185	1.0	58	58	1	1.0	58	O14745	SLC9A3R1	1.0	0.2871841455626283
75	5	17	3	3.783	3.0	5.0	0.7930214115781127	-0.3345682756661327	1.0	22	75	10	0.3	22,27,75	P62910	RPL32	1.0	0.2977857489895593
30	3	40	1	1.261	1.0	2.0	0.7930214115781127	-0.3345682756661327	1.0	262	262	1	1.0	262	P26639	TARS	1.0	0.32915966411843806
30	3	40	1	1.261	1.0	2.0	0.7930214115781127	-0.3345682756661327	1.0	396	396	1	1.0	396	Q09019	DMWD	1.0	0.3255393484397412
50	3	74	1	1.262	1.0	2.0	0.7923930269413629	-0.33571191032046194	1.0	154	154	1	1.0	154	Q9HCE1	MOV10	1.0	-0.039840264531791084
75	9	31	3	3.788	3.0	6.0	0.7919746568109821	-0.33647383008514165	0.994005994005994	255	319	6	0.5	255,278,319	P14618	PKM2	1.0	0.4481148965282752
5	6	33	1	1.263	1.0	2.0	0.7917656373713381	-0.3368546391254652	1.0	81	81	1	1.0	81	Q8ND83	SLAIN1	1.0	0.15360697914763963
5	5	31	1	1.263	1.0	2.0	0.7917656373713381	-0.3368546391254652	1.0	13	13	1	1.0	13	P42768	WAS	1.0	0.9105018491608975
75	5	430	1	1.263	1.0	2.0	0.7917656373713381	-0.3368546391254652	1.0	2603	2603	1	1.0	2603	P58107	EPPK1	1.0	-0.027154051503726594
5	4	10	1	1.263	1.0	2.0	0.7917656373713381	-0.3368546391254652	1.0	110	110	1	1.0	110	P32119	PRDX2	1.0	0.5275122285372565
10	3	15	1	1.263	1.0	2.0	0.7917656373713381	-0.3368546391254652	1.0	74	74	1	1.0	74	P62491	RAB11A	1.0	0.3833286395515057
