occupancy_k	distance_aa	sites_with_at_least_k_neighbors	sites_total	observed_fraction	permutation
7	75	790	12826	0.06159363792296897	220
7	100	1062	12826	0.08280056135973803	220
8	1	0	12826	0.0	220
8	2	0	12826	0.0	220
8	3	0	12826	0.0	220
8	4	0	12826	0.0	220
8	5	0	12826	0.0	220
8	6	0	12826	0.0	220
8	8	0	12826	0.0	220
8	10	0	12826	0.0	220
8	15	9	12826	0.0007016996725401528	220
8	20	26	12826	0.0020271323873382193	220
8	30	134	12826	0.010447528457820054	220
8	40	240	12826	0.01871199126773741	220
8	50	348	12826	0.02713238733821924	220
8	75	611	12826	0.04763761110244815	220
8	100	833	12826	0.06494620302510526	220
9	1	0	12826	0.0	220
9	2	0	12826	0.0	220
9	3	0	12826	0.0	220
9	4	0	12826	0.0	220
9	5	0	12826	0.0	220
9	6	0	12826	0.0	220
9	8	0	12826	0.0	220
9	10	0	12826	0.0	220
9	15	0	12826	0.0	220
9	20	2	12826	0.0001559332605644784	220
9	30	77	12826	0.006003430531732418	220
9	40	181	12826	0.014111960081085296	220
9	50	268	12826	0.020895056915640108	220
9	75	447	12826	0.03485108373616092	220
9	100	663	12826	0.05169187587712459	220
10	1	0	12826	0.0	220
10	2	0	12826	0.0	220
10	3	0	12826	0.0	220
10	4	0	12826	0.0	220
10	5	0	12826	0.0	220
10	6	0	12826	0.0	220
10	8	0	12826	0.0	220
10	10	0	12826	0.0	220
10	15	0	12826	0.0	220
10	20	0	12826	0.0	220
10	30	32	12826	0.0024949321690316546	220
10	40	118	12826	0.009200062373304226	220
10	50	202	12826	0.015749259317012317	220
10	75	371	12826	0.028925619834710745	220
10	100	540	12826	0.04210198035240917	220
1	1	261	12826	0.020349290503664432	221
1	2	688	12826	0.05364104163418057	221
1	3	950	12826	0.07406829876812725	221
1	4	1213	12826	0.09457352253235615	221
1	5	1420	12826	0.11071261500077967	221
1	6	1650	12826	0.12864493996569468	221
1	8	2109	12826	0.16443162326524247	221
1	10	2502	12826	0.1950725089661625	221
1	15	3202	12826	0.24964915016372993	221
1	20	3749	12826	0.2922968969281148	221
1	30	4540	12826	0.353968501481366	221
1	40	5223	12826	0.40721970996413537	221
1	50	5750	12826	0.4483081241228754	221
1	75	6743	12826	0.5257289879931389	221
1	100	7428	12826	0.5791361297364728	221
2	1	7	12826	0.0005457664119756744	221
2	2	49	12826	0.003820364883829721	221
2	3	100	12826	0.00779666302822392	221
2	4	194	12826	0.015125526274754405	221
2	5	267	12826	0.020817090285357866	221
2	6	359	12826	0.027990020271323874	221
2	8	564	12826	0.04397317947918291	221
2	10	736	12826	0.05738343988772805	221
2	15	1154	12826	0.08997349134570404	221
2	20	1505	12826	0.11733977857477	221
2	30	2063	12826	0.16084515827225948	221
2	40	2560	12826	0.19959457352253235	221
2	50	3028	12826	0.2360829564946203	221
2	75	3941	12826	0.3072664899423047	221
2	100	4614	12826	0.3597380321222517	221
3	1	0	12826	0.0	221
3	2	5	12826	0.000389833151411196	221
3	3	12	12826	0.0009355995633868704	221
3	4	34	12826	0.002650865429596133	221
3	5	47	12826	0.0036644316232652425	221
3	6	84	12826	0.006549196943708093	221
3	8	168	12826	0.013098393887416186	221
3	10	259	12826	0.020193357243099952	221
3	15	506	12826	0.03945111492281304	221
3	20	762	12826	0.05941057227506627	221
3	30	1174	12826	0.09153282395134882	221
3	40	1558	12826	0.12147200997972868	221
3	50	1849	12826	0.14416029939186029	221
3	75	2620	12826	0.20427257133946672	221
3	100	3142	12826	0.24497115234679556	221
4	1	0	12826	0.0	221
4	2	0	12826	0.0	221
4	3	0	12826	0.0	221
4	4	1	12826	7.79666302822392e-05	221
4	5	4	12826	0.0003118665211289568	221
4	6	19	12826	0.0014813659753625447	221
4	8	51	12826	0.003976298144394199	221
4	10	95	12826	0.007406829876812724	221
4	15	239	12826	0.018634024637455168	221
4	20	396	12826	0.030874785591766724	221
4	30	711	12826	0.05543427413067207	221
4	40	990	12826	0.07718696397941681	221
4	50	1254	12826	0.09777015437392796	221
4	75	1837	12826	0.1432246998284734	221
4	100	2310	12826	0.18010291595197256	221
5	1	0	12826	0.0	221
5	2	0	12826	0.0	221
5	3	0	12826	0.0	221
5	4	0	12826	0.0	221
5	5	0	12826	0.0	221
5	6	4	12826	0.0003118665211289568	221
5	8	18	12826	0.0014033993450803055	221
5	10	42	12826	0.0032745984718540464	221
5	15	128	12826	0.009979728676126618	221
5	20	213	12826	0.01660689225011695	221
5	30	446	12826	0.03477311710587869	221
5	40	677	12826	0.05278340870107594	221
5	50	876	12826	0.06829876812724155	221
5	75	1339	12826	0.10439731794791829	221
5	100	1671	12826	0.1302822392016217	221
6	1	0	12826	0.0	221
6	2	0	12826	0.0	221
6	3	0	12826	0.0	221
6	4	0	12826	0.0	221
6	5	0	12826	0.0	221
6	6	0	12826	0.0	221
6	8	4	12826	0.0003118665211289568	221
6	10	15	12826	0.001169499454233588	221
6	15	62	12826	0.004833931077498831	221
6	20	124	12826	0.009667862154997662	221
6	30	281	12826	0.021908623109309217	221
6	40	469	12826	0.036566349602370186	221
6	50	644	12826	0.05021050990176205	221
6	75	1015	12826	0.07913612973647279	221
6	100	1315	12826	0.10252611882114455	221
7	1	0	12826	0.0	221
7	2	0	12826	0.0	221
7	3	0	12826	0.0	221
7	4	0	12826	0.0	221
7	5	0	12826	0.0	221
7	6	0	12826	0.0	221
7	8	0	12826	0.0	221
7	10	3	12826	0.0002338998908467176	221
7	15	21	12826	0.0016372992359270232	221
7	20	62	12826	0.004833931077498831	221
7	30	184	12826	0.014345859971932013	221
7	40	309	12826	0.024091688757211915	221
7	50	435	12826	0.033915484172774055	221
7	75	779	12826	0.06073600498986434	221
7	100	1043	12826	0.08131919538437549	221
8	1	0	12826	0.0	221
8	2	0	12826	0.0	221
8	3	0	12826	0.0	221
8	4	0	12826	0.0	221
8	5	0	12826	0.0	221
8	6	0	12826	0.0	221
8	8	0	12826	0.0	221
8	10	0	12826	0.0	221
8	15	4	12826	0.0003118665211289568	221
8	20	19	12826	0.0014813659753625447	221
8	30	109	12826	0.008498362700764072	221
8	40	235	12826	0.01832215811632621	221
8	50	330	12826	0.025728987993138937	221
8	75	604	12826	0.04709184469047248	221
8	100	846	12826	0.06595976921877436	221
9	1	0	12826	0.0	221
9	2	0	12826	0.0	221
9	3	0	12826	0.0	221
9	4	0	12826	0.0	221
9	5	0	12826	0.0	221
9	6	0	12826	0.0	221
9	8	0	12826	0.0	221
9	10	0	12826	0.0	221
9	15	2	12826	0.0001559332605644784	221
9	20	8	12826	0.0006237330422579137	221
9	30	55	12826	0.004288164665523156	221
9	40	161	12826	0.012552627475440512	221
9	50	264	12826	0.02058319039451115	221
9	75	467	12826	0.03641041634180571	221
9	100	682	12826	0.05317324185248713	221
10	1	0	12826	0.0	221
10	2	0	12826	0.0	221
10	3	0	12826	0.0	221
10	4	0	12826	0.0	221
10	5	0	12826	0.0	221
10	6	0	12826	0.0	221
10	8	0	12826	0.0	221
10	10	0	12826	0.0	221
10	15	0	12826	0.0	221
10	20	2	12826	0.0001559332605644784	221
10	30	25	12826	0.00194916575705598	221
10	40	100	12826	0.00779666302822392	221
10	50	188	12826	0.01465772649306097	221
10	75	361	12826	0.02814595353188835	221
10	100	551	12826	0.0429596132855138	221
1	1	276	12826	0.02151878995789802	222
1	2	681	12826	0.0530952752222049	222
1	3	981	12826	0.07648526430687666	222
1	4	1248	12826	0.09730235459223452	222
1	5	1458	12826	0.11367534695150476	222
1	6	1703	12826	0.13277717137065337	222
1	8	2097	12826	0.16349602370185562	222
1	10	2455	12826	0.19140807734289725	222
1	15	3190	12826	0.24871355060034306	222
1	20	3742	12826	0.2917511305161391	222
1	30	4642	12826	0.36192109777015435	222
1	40	5315	12826	0.41439263995010134	222
1	50	5845	12826	0.45571495399968814	222
1	75	6862	12826	0.5350070169967254	222
1	100	7554	12826	0.5889599251520349	222
2	1	12	12826	0.0009355995633868704	222
2	2	50	12826	0.00389833151411196	222
2	3	84	12826	0.006549196943708093	222
2	4	165	12826	0.012864493996569469	222
2	5	239	12826	0.018634024637455168	222
2	6	340	12826	0.026508654295961328	222
2	8	535	12826	0.04171214720099797	222
2	10	739	12826	0.05761733977857477	222
2	15	1151	12826	0.08973959145485733	222
2	20	1522	12826	0.11866521128956807	222
2	30	2147	12826	0.16739435521596757	222
2	40	2688	12826	0.20957430219865897	222
2	50	3133	12826	0.24426945267425543	222
2	75	4011	12826	0.31272415406206144	222
2	100	4675	12826	0.3644939965694683	222
3	1	0	12826	0.0	222
3	2	5	12826	0.000389833151411196	222
3	3	12	12826	0.0009355995633868704	222
3	4	21	12826	0.0016372992359270232	222
3	5	45	12826	0.003508498362700764	222
3	6	68	12826	0.005301730859192266	222
3	8	150	12826	0.01169499454233588	222
3	10	249	12826	0.01941369094027756	222
3	15	460	12826	0.03586464992983003	222
3	20	710	12826	0.055356307500389834	222
3	30	1131	12826	0.08818025884921253	222
3	40	1490	12826	0.11617027912053642	222
3	50	1870	12826	0.1457975986277873	222
3	75	2676	12826	0.2086387026352721	222
3	100	3204	12826	0.2498050834242944	222
4	1	0	12826	0.0	222
4	2	2	12826	0.0001559332605644784	222
4	3	5	12826	0.000389833151411196	222
4	4	10	12826	0.000779666302822392	222
4	5	12	12826	0.0009355995633868704	222
4	6	19	12826	0.0014813659753625447	222
4	8	41	12826	0.003196631841571807	222
4	10	82	12826	0.006393263683143614	222
4	15	217	12826	0.016918758771245906	222
4	20	378	12826	0.029471386246686417	222
4	30	670	12826	0.052237642289100265	222
4	40	951	12826	0.07414626539840947	222
4	50	1201	12826	0.09363792296896928	222
4	75	1802	12826	0.14049586776859505	222
4	100	2295	12826	0.17893341649773897	222
5	1	0	12826	0.0	222
5	2	0	12826	0.0	222
5	3	2	12826	0.0001559332605644784	222
5	4	4	12826	0.0003118665211289568	222
5	5	8	12826	0.0006237330422579137	222
5	6	11	12826	0.0008576329331046312	222
5	8	19	12826	0.0014813659753625447	222
5	10	36	12826	0.002806798690160611	222
5	15	111	12826	0.00865429596132855	222
5	20	217	12826	0.016918758771245906	222
5	30	435	12826	0.033915484172774055	222
5	40	654	12826	0.05099017620458444	222
5	50	848	12826	0.06611570247933884	222
5	75	1275	12826	0.09940745360985498	222
5	100	1665	12826	0.12981443941992826	222
6	1	0	12826	0.0	222
6	2	0	12826	0.0	222
6	3	0	12826	0.0	222
6	4	0	12826	0.0	222
6	5	0	12826	0.0	222
6	6	1	12826	7.79666302822392e-05	222
6	8	4	12826	0.0003118665211289568	222
6	10	11	12826	0.0008576329331046312	222
6	15	48	12826	0.0037423982535474817	222
6	20	122	12826	0.009511928894433183	222
6	30	293	12826	0.022844222672696087	222
6	40	445	12826	0.034695150475596445	222
6	50	627	12826	0.04888507718696398	222
6	75	995	12826	0.077576797130828	222
6	100	1279	12826	0.09971932013098393	222
7	1	0	12826	0.0	222
7	2	0	12826	0.0	222
7	3	0	12826	0.0	222
7	4	0	12826	0.0	222
7	5	0	12826	0.0	222
7	6	0	12826	0.0	222
7	8	2	12826	0.0001559332605644784	222
7	10	6	12826	0.0004677997816934352	222
7	15	23	12826	0.0017932324964915016	222
7	20	60	12826	0.004677997816934352	222
7	30	189	12826	0.014735693123343208	222
7	40	327	12826	0.02549508810229222	222
7	50	464	12826	0.03617651645095899	222
7	75	787	12826	0.06135973803212225	222
7	100	1053	12826	0.08209886168719788	222
8	1	0	12826	0.0	222
8	2	0	12826	0.0	222
8	3	0	12826	0.0	222
8	4	0	12826	0.0	222
8	5	0	12826	0.0	222
8	6	0	12826	0.0	222
8	8	0	12826	0.0	222
8	10	4	12826	0.0003118665211289568	222
8	15	13	12826	0.0010135661936691096	222
8	20	30	12826	0.002338998908467176	222
8	30	121	12826	0.009433962264150943	222
8	40	240	12826	0.01871199126773741	222
8	50	365	12826	0.028457820053017308	222
8	75	624	12826	0.04865117729611726	222
8	100	861	12826	0.06712926867300795	222
9	1	0	12826	0.0	222
9	2	0	12826	0.0	222
9	3	0	12826	0.0	222
9	4	0	12826	0.0	222
9	5	0	12826	0.0	222
9	6	0	12826	0.0	222
9	8	0	12826	0.0	222
9	10	0	12826	0.0	222
9	15	5	12826	0.000389833151411196	222
9	20	14	12826	0.0010915328239513489	222
9	30	62	12826	0.004833931077498831	222
9	40	152	12826	0.011850927802900358	222
9	50	260	12826	0.020271323873382194	222
9	75	453	12826	0.03531888351785436	222
9	100	671	12826	0.05231560891938251	222
10	1	0	12826	0.0	222
10	2	0	12826	0.0	222
10	3	0	12826	0.0	222
10	4	0	12826	0.0	222
10	5	0	12826	0.0	222
10	6	0	12826	0.0	222
10	8	0	12826	0.0	222
10	10	0	12826	0.0	222
10	15	0	12826	0.0	222
10	20	1	12826	7.79666302822392e-05	222
10	30	36	12826	0.002806798690160611	222
10	40	96	12826	0.007484796507094963	222
10	50	187	12826	0.014579759862778732	222
10	75	366	12826	0.02853578668329955	222
10	100	531	12826	0.04140028067986901	222
1	1	272	12826	0.021206923436769064	223
1	2	695	12826	0.05418680804615625	223
1	3	989	12826	0.07710899734913457	223
1	4	1259	12826	0.09815998752533915	223
1	5	1465	12826	0.11422111336348043	223
1	6	1709	12826	0.1332449711523468	223
1	8	2138	12826	0.1666926555434274	223
1	10	2466	12826	0.19226571027600187	223
1	15	3135	12826	0.2444253859348199	223
1	20	3694	12826	0.2880087322625916	223
1	30	4553	12826	0.3549820676750351	223
1	40	5237	12826	0.4083112427880867	223
1	50	5740	12826	0.447528457820053	223
1	75	6715	12826	0.5235459223452362	223
1	100	7392	12826	0.5763293310463122	223
2	1	8	12826	0.0006237330422579137	223
2	2	49	12826	0.003820364883829721	223
2	3	103	12826	0.008030562919070637	223
2	4	183	12826	0.014267893341649775	223
2	5	251	12826	0.019569624200842038	223
2	6	343	12826	0.026742554186808046	223
2	8	527	12826	0.04108841415874006	223
2	10	716	12826	0.05582410728208327	223
2	15	1177	12826	0.09176672384219554	223
2	20	1531	12826	0.11936691096210822	223
2	30	2161	12826	0.1684858880399189	223
2	40	2618	12826	0.20411663807890223	223
2	50	3083	12826	0.24037112116014345	223
2	75	3987	12826	0.3108529549352877	223
2	100	4679	12826	0.3648058630905972	223
3	1	0	12826	0.0	223
3	2	4	12826	0.0003118665211289568	223
3	3	14	12826	0.0010915328239513489	223
3	4	37	12826	0.0028847653204428503	223
3	5	59	12826	0.004600031186652113	223
3	6	95	12826	0.007406829876812724	223
3	8	173	12826	0.013488227038827382	223
3	10	262	12826	0.02042725713394667	223
3	15	502	12826	0.039139248401684076	223
3	20	764	12826	0.05956650553563075	223
3	30	1175	12826	0.09161079058163106	223
3	40	1526	12826	0.11897707781069702	223
3	50	1876	12826	0.14626539840948075	223
3	75	2613	12826	0.20372680492749104	223
3	100	3156	12826	0.24606268517074692	223
4	1	0	12826	0.0	223
4	2	0	12826	0.0	223
4	3	2	12826	0.0001559332605644784	223
4	4	7	12826	0.0005457664119756744	223
4	5	13	12826	0.0010135661936691096	223
4	6	26	12826	0.0020271323873382193	223
4	8	56	12826	0.0043661312958053955	223
4	10	109	12826	0.008498362700764072	223
4	15	240	12826	0.01871199126773741	223
4	20	379	12826	0.02954935287696866	223
4	30	684	12826	0.053329175113051616	223
4	40	968	12826	0.07547169811320754	223
4	50	1224	12826	0.09543115546546078	223
4	75	1865	12826	0.1454077654763761	223
4	100	2329	12826	0.1815842819273351	223
5	1	0	12826	0.0	223
5	2	0	12826	0.0	223
5	3	0	12826	0.0	223
5	4	0	12826	0.0	223
5	5	2	12826	0.0001559332605644784	223
5	6	6	12826	0.0004677997816934352	223
5	8	16	12826	0.0012474660845158273	223
5	10	40	12826	0.003118665211289568	223
5	15	120	12826	0.009355995633868705	223
5	20	226	12826	0.01762045844378606	223
5	30	444	12826	0.0346171838453142	223
5	40	661	12826	0.05153594261656011	223
5	50	873	12826	0.06806486823639482	223
5	75	1319	12826	0.10283798534227351	223
5	100	1695	12826	0.13215343832839543	223
6	1	0	12826	0.0	223
6	2	0	12826	0.0	223
6	3	0	12826	0.0	223
6	4	0	12826	0.0	223
6	5	0	12826	0.0	223
6	6	1	12826	7.79666302822392e-05	223
6	8	4	12826	0.0003118665211289568	223
6	10	9	12826	0.0007016996725401528	223
6	15	47	12826	0.0036644316232652425	223
6	20	103	12826	0.008030562919070637	223
6	30	275	12826	0.02144082332761578	223
6	40	436	12826	0.03399345080305629	223
6	50	610	12826	0.047559644472165916	223
6	75	998	12826	0.07781069702167473	223
6	100	1330	12826	0.10369561827537814	223
7	1	0	12826	0.0	223
7	2	0	12826	0.0	223
7	3	0	12826	0.0	223
7	4	0	12826	0.0	223
7	5	0	12826	0.0	223
7	6	0	12826	0.0	223
7	8	2	12826	0.0001559332605644784	223
7	10	6	12826	0.0004677997816934352	223
7	15	25	12826	0.00194916575705598	223
7	20	61	12826	0.0047559644472165916	223
7	30	169	12826	0.013176360517698426	223
7	40	309	12826	0.024091688757211915	223
7	50	429	12826	0.03344768439108062	223
7	75	771	12826	0.060112271947606426	223
7	100	1053	12826	0.08209886168719788	223
8	1	0	12826	0.0	223
8	2	0	12826	0.0	223
8	3	0	12826	0.0	223
8	4	0	12826	0.0	223
8	5	0	12826	0.0	223
8	6	0	12826	0.0	223
8	8	0	12826	0.0	223
8	10	4	12826	0.0003118665211289568	223
8	15	9	12826	0.0007016996725401528	223
8	20	35	12826	0.0027288320598783723	223
8	30	115	12826	0.008966162482457508	223
8	40	237	12826	0.01847809137689069	223
8	50	319	12826	0.024871355060034305	223
8	75	570	12826	0.04444097926087635	223
8	100	830	12826	0.06471230313425853	223
9	1	0	12826	0.0	223
9	2	0	12826	0.0	223
9	3	0	12826	0.0	223
9	4	0	12826	0.0	223
9	5	0	12826	0.0	223
9	6	0	12826	0.0	223
9	8	0	12826	0.0	223
9	10	0	12826	0.0	223
9	15	5	12826	0.000389833151411196	223
9	20	17	12826	0.0013254327147980665	223
9	30	77	12826	0.006003430531732418	223
9	40	160	12826	0.012474660845158272	223
9	50	246	12826	0.019179791049430843	223
9	75	437	12826	0.03407141743333853	223
9	100	629	12826	0.049041010447528455	223
10	1	0	12826	0.0	223
10	2	0	12826	0.0	223
10	3	0	12826	0.0	223
10	4	0	12826	0.0	223
10	5	0	12826	0.0	223
10	6	0	12826	0.0	223
10	8	0	12826	0.0	223
10	10	0	12826	0.0	223
10	15	0	12826	0.0	223
10	20	0	12826	0.0	223
10	30	50	12826	0.00389833151411196	223
10	40	110	12826	0.008576329331046312	223
10	50	193	12826	0.015047559644472165	223
10	75	348	12826	0.02713238733821924	223
10	100	493	12826	0.03843754872914393	223
1	1	235	12826	0.01832215811632621	224
1	2	618	12826	0.04818337751442383	224
1	3	880	12826	0.0686106346483705	224
1	4	1120	12826	0.08732262591610791	224
1	5	1368	12826	0.10665835022610323	224
1	6	1603	12826	0.12498050834242944	224
1	8	2036	12826	0.15874005925463902	224
1	10	2403	12826	0.1873538125682208	224
1	15	3118	12826	0.24309995322002184	224
1	20	3619	12826	0.28216123499142365	224
1	30	4560	12826	0.3555278340870108	224
1	40	5248	12826	0.4091688757211913	224
1	50	5801	12826	0.4522844222672696	224
1	75	6788	12826	0.5292374863558397	224
1	100	7488	12826	0.5838141275534071	224
2	1	7	12826	0.0005457664119756744	224
2	2	44	12826	0.003430531732418525	224
2	3	85	12826	0.006627163573990332	224
2	4	164	12826	0.012786527366287229	224
2	5	223	12826	0.017386558552939343	224
2	6	308	12826	0.024013722126929673	224
2	8	494	12826	0.03851551535942616	224
2	10	645	12826	0.05028847653204428	224
2	15	1061	12826	0.0827225947294558	224
2	20	1428	12826	0.11133634804303758	224
2	30	2054	12826	0.16014345859971932	224
2	40	2552	12826	0.19897084048027444	224
2	50	3021	12826	0.23553719008264462	224
2	75	3935	12826	0.30679869016061123	224
2	100	4631	12826	0.36106346483704976	224
3	1	0	12826	0.0	224
3	2	4	12826	0.0003118665211289568	224
3	3	9	12826	0.0007016996725401528	224
3	4	27	12826	0.0021050990176204585	224
3	5	45	12826	0.003508498362700764	224
3	6	72	12826	0.005613597380321222	224
3	8	161	12826	0.012552627475440512	224
3	10	238	12826	0.01855605800717293	224
3	15	445	12826	0.034695150475596445	224
3	20	636	12826	0.049586776859504134	224
3	30	1101	12826	0.08584125994074536	224
3	40	1500	12826	0.1169499454233588	224
3	50	1882	12826	0.14673319819117417	224
3	75	2624	12826	0.20458443786059566	224
3	100	3207	12826	0.25003898331514113	224
4	1	0	12826	0.0	224
4	2	0	12826	0.0	224
4	3	2	12826	0.0001559332605644784	224
4	4	5	12826	0.000389833151411196	224
4	5	10	12826	0.000779666302822392	224
4	6	25	12826	0.00194916575705598	224
4	8	59	12826	0.004600031186652113	224
4	10	101	12826	0.007874629658506159	224
4	15	227	12826	0.0176984250740683	224
4	20	343	12826	0.026742554186808046	224
4	30	637	12826	0.04966474348978637	224
4	40	933	12826	0.07274286605332918	224
4	50	1196	12826	0.09324808981755808	224
4	75	1815	12826	0.14150943396226415	224
4	100	2286	12826	0.1782317168251988	224
5	1	0	12826	0.0	224
5	2	0	12826	0.0	224
5	3	0	12826	0.0	224
5	4	0	12826	0.0	224
5	5	0	12826	0.0	224
5	6	0	12826	0.0	224
5	8	9	12826	0.0007016996725401528	224
5	10	32	12826	0.0024949321690316546	224
5	15	118	12826	0.009200062373304226	224
5	20	211	12826	0.016450958989552473	224
5	30	377	12826	0.029393419616404178	224
5	40	615	12826	0.04794947762357711	224
5	50	818	12826	0.06377670357087167	224
5	75	1313	12826	0.10237018556058007	224
5	100	1709	12826	0.1332449711523468	224
6	1	0	12826	0.0	224
6	2	0	12826	0.0	224
6	3	0	12826	0.0	224
6	4	0	12826	0.0	224
6	5	0	12826	0.0	224
6	6	0	12826	0.0	224
6	8	1	12826	7.79666302822392e-05	224
6	10	9	12826	0.0007016996725401528	224
6	15	48	12826	0.0037423982535474817	224
6	20	114	12826	0.00888819585217527	224
6	30	235	12826	0.01832215811632621	224
6	40	379	12826	0.02954935287696866	224
6	50	543	12826	0.04233588024325589	224
6	75	954	12826	0.0743801652892562	224
6	100	1306	12826	0.10182441914860439	224
7	1	0	12826	0.0	224
7	2	0	12826	0.0	224
7	3	0	12826	0.0	224
7	4	0	12826	0.0	224
7	5	0	12826	0.0	224
7	6	0	12826	0.0	224
7	8	0	12826	0.0	224
7	10	0	12826	0.0	224
7	15	19	12826	0.0014813659753625447	224
7	20	57	12826	0.004444097926087635	224
7	30	171	12826	0.013332293778262904	224
7	40	284	12826	0.02214252300015593	224
7	50	397	12826	0.030952752222048963	224
