window_aa	methyl_site_count	protein_arg_count	observed_max_methyl_sites	null_mean_max_sites	null_q025_max_sites	null_q975_max_sites	observed_over_null_mean	log2_observed_over_null_mean	empirical_p_greater	best_window_start	best_window_end	best_window_arg_count	best_window_methyl_fraction_of_args	best_window_methyl_positions	canonical_UniProtAC	gene	q_value	max_log2_enrichment_for_protein
50	5	14	3	2.607	2.0	4.0	1.1507479861910241	0.20257191784768683	0.5244755244755245	4	42	3	1.0	4,19,42	P62258	YWHAE	0.8908555559273263	0.20257191784768683
15	3	14	2	1.559	1.0	3.0	1.2828736369467608	0.3593790719643024	0.5254745254745254	17	32	3	0.6666666666666666	17,32	P46778	RPL21	0.8917524065417701	0.3593790719643024
50	3	34	2	1.56	1.0	3.0	1.282051282051282	0.3584539709124762	0.5264735264735265	40	88	6	0.3333333333333333	40,88	P49821	NDUFV1	0.8925144397461963	0.3584539709124762
15	3	11	2	1.56	1.0	3.0	1.282051282051282	0.3584539709124762	0.5284715284715285	202	215	2	1.0	202,215	P62906	RPL10A	0.8951001287366279	0.3584539709124762
75	3	38	2	1.562	1.0	3.0	1.2804097311139564	0.3566055465201076	0.5304695304695305	95	165	3	0.6666666666666666	95,165	Q7Z794	KRT77	0.8978149383393723	0.3566055465201076
15	5	45	2	1.554	1.0	2.0	1.287001287001287	0.364013496254377	0.5344655344655345	24	39	3	0.6666666666666666	24,39	Q16352	INA	0.9006866149723293	0.364013496254377
75	4	9	3	2.588	2.0	4.0	1.1591962905718702	0.21312488339073576	0.5344655344655345	51	122	5	0.6	51,109,122	P23284	PPIB	0.9006866149723293	0.2142402255729889
100	4	27	3	2.628	2.0	4.0	1.1415525114155252	0.19099722506091368	0.5374625374625375	256	354	10	0.3	256,317,354	Q14240	EIF4A2	0.9037262323230352	0.19099722506091368
100	3	69	2	1.593	1.0	3.0	1.2554927809165097	0.32825373313677725	0.5434565434565435	632	717	8	0.25	632,717	P29590	PML	0.9085601668383126	0.32825373313677725
5	4	16	2	1.592	1.0	3.0	1.2562814070351758	0.32915966411843806	0.5444555444555444	55	56	2	1.0	55,56	Q9Y3U8	RPL36	0.909293587917522	0.32915966411843806
75	6	32	3	2.639	2.0	4.0	1.1367942402425162	0.18497115005697493	0.5444555444555444	7	67	5	0.6	7,44,67	P21281	ATP6V1B2	0.909293587917522	0.18497115005697493
75	4	17	3	2.638	2.0	4.0	1.1372251705837757	0.18551793613169867	0.5474525474525475	126	186	9	0.3333333333333333	126,149,186	O43684	BUB3	0.9108173607294873	0.18551793613169867
5	7	92	2	1.587	1.0	3.0	1.260239445494644	0.3336978718269051	0.5484515484515484	180	182	2	1.0	180,182	P08621	SNRNP70	0.9116783129074613	0.3336978718269051
20	5	13	3	2.606	2.0	4.0	1.1511895625479662	0.2031254168151087	0.5504495504495505	82	100	3	1.0	82,89,100	Q7L7L0	HIST3H2A	0.9137961264221677	0.2031254168151087
20	5	13	3	2.609	2.0	4.0	1.1498658489842852	0.20146555656579124	0.5514485514485514	82	100	3	1.0	82,89,100	P04908	H2AC8	0.9142521226584274	0.20146555656579124
75	3	68	2	1.602	1.0	3.0	1.2484394506866416	0.32012585225337686	0.5534465534465535	340	406	13	0.15384615384615385	340,406	Q9H992	MARCHF7	0.9158270716901452	0.32012585225337686
75	8	25	4	3.737	2.0	6.0	1.0703773080010703	0.09811943628134247	0.5534465534465535	94	168	4	1.0	94,119,131,168	Q14247	CTTN	0.9158270716901452	0.09811943628134247
75	3	40	2	1.592	1.0	3.0	1.2562814070351758	0.32915966411843806	0.5544455544455544	367	433	6	0.3333333333333333	367,433	P26639	TARS	0.9166790130259785	0.32915966411843806
75	4	11	4	3.537	3.0	4.0	1.130901894260673	0.17747378096116836	0.5544455544455544	47	119	9	0.4444444444444444	47,71,79,119	O00264	PGRMC1	0.9166790130259785	0.17747378096116836
30	9	52	3	2.664	2.0	4.0	1.1261261261261262	0.17136841831198113	0.5544455544455544	373	399	5	0.6	373,392,399	Q8WXF1	PSPC1	0.9166790130259785	0.17136841831198113
75	3	40	2	1.596	1.0	3.0	1.2531328320802004	0.3255393484397412	0.5574425574425574	477	551	9	0.2222222222222222	477,551	Q09019	DMWD	0.919359386258341	0.3255393484397412
75	6	114	3	2.692	2.0	4.0	1.1144130757800892	0.15628409077292618	0.5634365634365635	914	988	12	0.25	914,940,988	Q9NWH9	SLTM	0.9249478844854568	0.15628409077292618
5	4	15	2	1.599	1.0	3.0	1.2507817385866167	0.32283006118175506	0.5654345654345654	112	117	2	1.0	112,117	P42766	RPL35	0.9271559848927055	0.32283006118175506
10	3	12	2	1.575	1.0	2.0	1.2698412698412698	0.3446481713874458	0.5674325674325674	21	30	2	1.0	21,30	Q8IUE6	HIST2H2AB	0.9289571935486333	0.3446481713874458
20	5	13	3	2.626	2.0	4.0	1.1424219345011424	0.19209558449035627	0.5674325674325674	82	100	3	1.0	82,89,100	Q93077	H2AC6	0.9289571935486333	0.19209558449035627
10	3	9	2	1.583	1.0	2.0	1.2634238787113077	0.3373387445249059	0.5694305694305695	23	32	2	1.0	23,32	P0C0S5	H2AFZ	0.9306187985514701	0.3373387445249059
5	8	27	2	1.592	1.0	2.0	1.2562814070351758	0.32915966411843806	0.5694305694305695	23	24	2	1.0	23,24	Q75N03	CBLL1	0.9306187985514701	0.32915966411843806
50	3	39	2	1.617	1.0	3.0	1.2368583797155226	0.3066803211884254	0.5714285714285714	55	94	5	0.4	55,94	Q9NUD5	ZCCHC3	0.9313383890141421	0.3066803211884254
100	3	41	2	1.628	1.0	3.0	1.2285012285012287	0.2968993003958402	0.5714285714285714	702	786	5	0.4	702,786	Q96JK9	MAML3	0.9313383890141421	0.2968993003958402
5	5	17	2	1.627	1.0	3.0	1.2292562999385372	0.2977857489895593	0.5734265734265734	22	27	2	1.0	22,27	P62910	RPL32	0.9328549153839144	0.2977857489895593
75	3	18	2	1.614	1.0	3.0	1.2391573729863692	0.3093594213843066	0.5754245754245755	17	83	3	0.6666666666666666	17,83	O75083	WDR1	0.9351678364553901	0.3093594213843066
50	4	45	2	1.621	1.0	3.0	1.2338062924120914	0.3031159091445456	0.5754245754245755	73	122	4	0.5	73,122	O94874	UFL1	0.9351678364553901	0.3031159091445456
75	6	33	3	2.697	2.0	4.0	1.1123470522803114	0.15360697914763963	0.5754245754245755	471	543	5	0.6	471,518,543	Q8ND83	SLAIN1	0.9351678364553901	0.15360697914763963
50	6	110	2	1.624	1.0	3.0	1.231527093596059	0.3004483674769106	0.5764235764235764	1288	1319	3	0.6666666666666666	1288,1319	Q14839	CHD4	0.9354531183102612	0.3004483674769106
75	3	30	2	1.627	1.0	3.0	1.2292562999385372	0.2977857489895593	0.5774225774225774	577	634	6	0.3333333333333333	577,634	Q92499	DDX1	0.93613821600121	0.2977857489895593
10	3	9	2	1.584	1.0	2.0	1.2626262626262625	0.3364276645824773	0.5794205794205795	23	32	2	1.0	23,32	Q71UI9	H2AZ2	0.9379050701364752	0.3364276645824773
100	7	14	6	5.629	4.0	7.0	1.0659086871558003	0.09208385251542618	0.5824175824175825	45	125	7	0.8571428571428571	45,62,69,85,117,125	P62249	RPS16	0.9408793709135007	0.09208385251542618
50	4	6	4	3.583	3.0	4.0	1.116382919341334	0.15883195645135068	0.5834165834165834	18	57	5	0.8	18,26,46,57	Q9NQ92	COPR5	0.941957417227457	0.15883195645135068
5	6	27	2	1.605	1.0	2.0	1.2461059190031152	0.31742670265242146	0.5844155844155844	5	10	2	1.0	5,10	P46781	RPS9	0.9426325484823284	0.31742670265242146
30	4	28	2	1.631	1.0	3.0	1.226241569589209	0.29424321795020264	0.5854145854145855	68	97	5	0.4	68,97	Q99615	DNAJC7	0.9434401603503605	0.29424321795020264
15	6	43	2	1.624	1.0	3.0	1.231527093596059	0.3004483674769106	0.5904095904095904	51	65	2	1.0	51,65	Q9P270	SLAIN2	0.9473238625780999	0.3004483674769106
75	4	86	2	1.647	1.0	3.0	1.214329083181542	0.2801594449357321	0.5904095904095904	322	391	6	0.3333333333333333	322,391	O75122	CLASP2	0.9473238625780999	0.2801594449357321
100	9	21	5	4.784	4.0	7.0	1.0451505016722409	0.06371070535134447	0.5904095904095904	130	215	10	0.5	130,138,172,209,215	P12277	CKB	0.9473238625780999	0.06371070535134447
50	3	24	2	1.639	1.0	3.0	1.2202562538133008	0.2871841455626283	0.5944055944055944	58	107	5	0.4	58,107	O14745	SLC9A3R1	0.950647269104259	0.2871841455626283
75	6	31	3	2.775	2.0	5.0	1.0810810810810811	0.11247472925841265	0.5944055944055944	416	469	4	0.75	416,458,469	P0DMV8	HSPA1A	0.950647269104259	0.1959464410326469
100	41	56	15	14.922	13.0	18.0	1.0052271813429834	0.007521587332542635	0.5994005994005994	320	415	20	0.75	320,321,326,334,337,343,349,373,383,388,395,397,403,406,415	Q92804	TAF15	0.9552736825464098	0.007521587332542635
100	6	34	3	2.701	2.0	4.0	1.1106997408367272	0.15146886087427627	0.6013986013986014	50	139	7	0.42857142857142855	50,86,139	P42166	TMPO	0.9567130810654126	0.15146886087427627
15	3	9	2	1.634	1.0	2.0	1.2239902080783354	0.2915920165164036	0.6103896103896104	14	27	2	1.0	14,27	P16949	STMN1	0.9634606049779038	0.2915920165164036
100	3	44	2	1.661	1.0	3.0	1.2040939193257074	0.2679479266997109	0.6103896103896104	591	684	7	0.2857142857142857	591,684	Q86VS8	HOOK3	0.9634606049779038	0.2679479266997109
100	4	64	2	1.674	1.0	3.0	1.1947431302270013	0.2567004721117434	0.6123876123876124	1079	1164	4	0.5	1079,1164	Q15393	SF3B3	0.9654070603279596	0.2567004721117434
100	3	82	2	1.674	1.0	3.0	1.1947431302270013	0.2567004721117434	0.6123876123876124	284	382	30	0.06666666666666667	284,382	Q8IX12	CCAR1	0.9654070603279596	0.2567004721117434
15	6	33	2	1.66	1.0	3.0	1.2048192771084338	0.26881675842780006	0.6143856143856143	376	389	2	1.0	376,389	P17812	CTPS	0.9668126581826539	0.26881675842780006
75	5	44	2	1.708	1.0	3.0	1.17096018735363	0.2276920250415966	0.6143856143856143	270	330	4	0.5	270,330	Q09666	AHNAK	0.9668126581826539	0.2276920250415966
20	5	12	3	2.693	2.0	4.0	1.1139992573338284	0.15574827088157137	0.6143856143856143	72	89	4	0.75	72,82,89	Q6FI13	HIST1H2AG	0.9668126581826539	0.15574827088157137
75	3	27	2	1.676	1.0	3.0	1.1933174224343677	0.2549778509627356	0.6173826173826173	492	565	7	0.2857142857142857	492,565	Q16555	DPYSL2	0.968978520788413	0.2549778509627356
20	5	12	3	2.692	2.0	4.0	1.1144130757800892	0.15628409077292618	0.6183816183816184	72	89	4	0.75	72,82,89	Q16777	HIST1H2AJ	0.9693411321671292	0.15628409077292618
30	15	25	4	3.675	3.0	5.0	1.08843537414966	0.12225575005099808	0.6213786213786214	200	228	4	1.0	200,203,213,228	P22626	HNRNPA2B1	0.9716257589623042	0.12225575005099808
30	5	28	2	1.665	1.0	3.0	1.2012012012012012	0.2644778227034626	0.6253746253746254	164	190	3	0.6666666666666666	164,190	P35520	CBS	0.9739862550391752	0.2644778227034626
50	4	52	2	1.687	1.0	3.0	1.1855364552459988	0.24554002637452133	0.6273726273726273	152	199	9	0.2222222222222222	152,199	P30291	WEE1	0.9756267004726963	0.24554002637452133
15	6	52	2	1.709	1.0	3.0	1.1702750146284375	0.2268476029859475	0.6273726273726273	685	698	2	1.0	685,698	Q92997	DVL3	0.9756267004726963	0.2268476029859475
75	6	21	5	4.732	3.0	6.0	1.0566356720202874	0.07947802120966097	0.6303696303696303	4	59	9	0.5555555555555556	4,28,32,54,59	Q969W3	FAM104A	0.9781449256930748	0.07947802120966097
75	5	27	3	2.756	2.0	4.0	1.088534107402032	0.12238661267895204	0.6313686313686314	400	470	9	0.3333333333333333	400,439,470	P50995	ANXA11	0.9787592320343412	0.12238661267895204
100	3	13	3	2.632	2.0	3.0	1.1398176291793312	0.18880301164800156	0.6323676323676324	12	105	8	0.375	12,65,105	P46776	RPL27A	0.9795059045127221	0.18880301164800156
10	4	17	2	1.68	1.0	3.0	1.1904761904761905	0.2515387669959644	0.6403596403596403	136	145	2	1.0	136,145	P46782	RPS5	0.986638480196055	0.2515387669959644
100	15	46	7	7.15	5.0	10.0	0.979020979020979	-0.03058831983342306	0.6473526473526473	251	343	13	0.5384615384615384	251,256,270,287,304,325,343	Q15233	NONO	0.9935052788335684	-0.03058831983342306
50	4	56	2	1.712	1.0	3.0	1.1682242990654206	0.22431729826094013	0.6533466533466533	604	636	5	0.4	604,636	Q13330	MTA3	0.9989257041746947	0.22431729826094013
15	4	8	2	1.669	1.0	2.0	1.1983223487118035	0.2610160452994884	0.6693306693306693	6	18	2	1.0	6,18	P15531	NME1	1.0	0.2610160452994884
20	3	10	2	1.73	1.0	3.0	1.1560693641618498	0.20922796213800018	0.6903096903096904	119	138	2	1.0	119,138	P62979	RPS27A	1.0	0.20922796213800018
75	3	33	2	1.735	1.0	3.0	1.1527377521613833	0.2050643371964638	0.6793206793206793	266	323	6	0.3333333333333333	266,323	O75306	NDUFS2	1.0	0.2050643371964638
10	3	4	2	1.742	1.0	2.0	1.148105625717566	0.19925537606322233	0.7422577422577422	7	15	2	1.0	7,15	P61604	HSPE1	1.0	0.19925537606322233
50	3	19	2	1.746	1.0	3.0	1.145475372279496	0.1959464410326469	0.6833166833166833	7	50	6	0.3333333333333333	7,50	Q9HA64	FN3KRP	1.0	0.1959464410326469
50	4	26	2	1.748	1.0	3.0	1.1441647597254005	0.1942948151614888	0.6793206793206793	293	343	4	0.5	293,343	P36871	PGM1	1.0	0.1942948151614888
20	4	27	2	1.755	1.0	3.0	1.1396011396011396	0.188528969470164	0.6903096903096904	217	236	2	1.0	217,236	P18124	RPL7	1.0	0.188528969470164
75	4	39	2	1.76	1.0	3.0	1.1363636363636365	0.18442457113742758	0.7012987012987013	304	359	4	0.5	304,359	Q9Y678	COPG1	1.0	0.18442457113742758
100	3	52	2	1.767	1.0	3.0	1.1318619128466327	0.17869796011047018	0.7062937062937062	254	341	7	0.2857142857142857	254,341	O96013	PAK4	1.0	0.17869796011047018
30	5	34	2	1.771	1.0	3.0	1.129305477131564	0.17543578791017275	0.7182817182817183	257	285	2	1.0	257,285	P11413	G6PD	1.0	0.17543578791017275
75	3	32	2	1.773	1.0	3.0	1.1280315848843767	0.17380746376339834	0.6973026973026973	238	293	6	0.3333333333333333	238,293	Q96EY1	DNAJA3	1.0	0.17380746376339834
5	3	4	2	1.776	1.0	2.0	1.1261261261261262	0.17136841831198113	0.7762237762237763	34	38	2	1.0	34,38	P41567	EIF1B	1.0	0.17136841831198113
100	3	63	2	1.777	1.0	3.0	1.1254924029262803	0.17055631863340892	0.6873126873126874	695	778	10	0.2	695,778	P52756	RBM5	1.0	0.17055631863340892
10	5	58	2	1.785	1.0	3.0	1.1204481792717087	0.16407592574562502	0.7012987012987013	98	105	2	1.0	98,105	Q16629	SRSF7	1.0	0.16407592574562502
5	7	17	2	1.786	1.0	3.0	1.1198208286674132	0.16326791954086411	0.7342657342657343	327	329	2	1.0	327,329	P23526	AHCY	1.0	0.16326791954086411
30	6	44	2	1.786	1.0	3.0	1.1198208286674132	0.16326791954086411	0.7072927072927073	387	414	3	0.6666666666666666	387,414	P06737	PYGL	1.0	0.16326791954086411
50	3	18	2	1.786	1.0	3.0	1.1198208286674132	0.16326791954086411	0.7102897102897103	52	96	5	0.4	52,96	O14579	COPE	1.0	0.16326791954086411
75	6	73	2	1.789	1.0	3.0	1.1179429849077698	0.16084661261017894	0.7082917082917083	958	1030	4	0.5	958,1030	Q14008	CKAP5	1.0	0.16084661261017894
75	3	18	2	1.789	1.0	3.0	1.1179429849077698	0.16084661261017894	0.7342657342657343	29	96	5	0.4	29,96	P63267	ACTG2	1.0	0.16084661261017894
100	4	64	2	1.793	1.0	3.0	1.1154489682097044	0.15762451179371223	0.7012987012987013	378	464	5	0.4	378,464	Q9Y6K5	OAS3	1.0	0.15762451179371223
75	3	24	2	1.794	1.0	3.0	1.1148272017837235	0.15682010974282581	0.7282717282717283	108	180	6	0.3333333333333333	108,180	Q9BRX2	PELO	1.0	0.15682010974282581
30	5	41	2	1.795	1.0	3.0	1.1142061281337048	0.15601615595167342	0.7232767232767233	370	393	5	0.4	370,393	P26038	MSN	1.0	0.15601615595167342
75	5	67	2	1.797	1.0	3.0	1.1129660545353368	0.1544095911521454	0.7082917082917083	128	197	4	0.5	128,197	P42704	LRPPRC	1.0	0.1544095911521454
10	12	52	2	1.798	1.0	3.0	1.1123470522803114	0.15360697914763963	0.7632367632367633	551	558	2	1.0	551,558	P22314	UBA1	1.0	0.15360697914763963
75	3	18	2	1.809	1.0	3.0	1.105583195135434	0.14480759204084617	0.7442557442557443	30	97	5	0.4	30,97	P62736	ACTA2	1.0	0.14480759204084617
50	4	20	2	1.822	1.0	3.0	1.097694840834248	0.13447704086003615	0.7232767232767233	77	125	2	1.0	77,125	P27824	CANX	1.0	0.13447704086003615
10	6	23	2	1.832	1.0	3.0	1.0917030567685588	0.12658049656514295	0.7572427572427572	83	90	2	1.0	83,90	Q15293	RCN1	1.0	0.12658049656514295
100	3	43	2	1.843	1.0	3.0	1.0851871947911014	0.11794392903137375	0.7652347652347652	234	330	8	0.25	234,330	Q6P1J9	CDC73	1.0	0.11794392903137375
75	4	42	2	1.844	1.0	3.0	1.0845986984815619	0.11716134423274914	0.7502497502497503	427	483	4	0.5	427,483	Q13263	TRIM28	1.0	0.11716134423274914
100	3	38	2	1.845	1.0	3.0	1.0840108401084012	0.1163791837143288	0.7582417582417582	69	146	5	0.4	69,146	P40222	TXLNA	1.0	0.1163791837143288
15	13	85	2	1.85	1.0	3.0	1.081081081081081	0.11247472925841234	0.7992007992007992	837	851	3	0.6666666666666666	837,851	Q9UQE7	SMC3	1.0	0.11247472925841234
100	3	25	2	1.853	1.0	3.0	1.0793308148947653	0.11013711863482141	0.7582417582417582	314	396	8	0.25	314,396	P40227	CCT6A	1.0	0.11013711863482141
100	3	10	3	2.785	2.0	3.0	1.0771992818671454	0.10728517315584912	0.7852147852147852	67	146	8	0.375	67,114,146	P30050	RPL12	1.0	0.10728517315584912
30	5	53	2	1.857	1.0	3.0	1.0770059235325795	0.10702618472666632	0.7412587412587412	273	296	2	1.0	273,296	Q13573	SNW1	1.0	0.10702618472666632
75	4	12	4	3.744	3.0	4.0	1.0683760683760684	0.09541956507868249	0.7452547452547452	21	89	9	0.4444444444444444	21,30,82,89	Q9BTM1	H2AJ	1.0	0.09541956507868249
75	4	12	4	3.755	3.0	4.0	1.0652463382157125	0.09118709226045303	0.7572427572427572	21	89	9	0.4444444444444444	21,30,82,89	Q96KK5	HIST1H2AH	1.0	0.09118709226045303
50	3	13	2	1.879	1.0	3.0	1.06439595529537	0.09003493324203156	0.7702297702297702	66	112	4	0.5	66,112	P05388	RPLP0	1.0	0.09003493324203156
75	4	12	4	3.759	3.0	4.0	1.0641127959563714	0.0896510846190704	0.7592407592407593	21	89	9	0.4444444444444444	21,30,82,89	P16104	H2AX	1.0	0.0896510846190704
75	4	12	4	3.764	3.0	4.0	1.0626992561105209	0.08773337193355046	0.7672327672327672	21	89	9	0.4444444444444444	21,30,82,89	P20671	HIST1H2AD	1.0	0.08773337193355046
75	4	12	4	3.767	3.0	4.0	1.0618529333687285	0.0865839667146946	0.7692307692307693	21	89	9	0.4444444444444444	21,30,82,89	Q96QV6	H2AC1	1.0	0.0865839667146946
75	4	46	2	1.884	1.0	3.0	1.0615711252653928	0.08620103504930383	0.7782217782217782	177	234	7	0.2857142857142857	177,234	Q99661	KIF2C	1.0	0.08620103504930383
100	5	11	3	2.829	2.0	4.0	1.0604453870625663	0.08467032398699051	0.7342657342657343	5	97	4	0.75	5,45,97	Q9Y617	PSAT1	1.0	0.08467032398699051
75	4	12	4	3.772	3.0	4.0	1.0604453870625663	0.08467032398699051	0.7752247752247752	21	89	9	0.4444444444444444	21,30,82,89	Q99878	H2AC14	1.0	0.08467032398699051
100	4	50	2	1.89	1.0	3.0	1.0582010582010584	0.08161376555365227	0.7792207792207793	924	1007	3	0.6666666666666666	924,1007	Q5JRX3	PITRM1	1.0	0.08161376555365227
100	4	12	4	3.792	3.0	4.0	1.0548523206751055	0.07704103576382794	0.7922077922077922	56	133	11	0.36363636363636365	56,67,94,133	P39019	RPS19	1.0	0.07704103576382794
50	3	31	2	1.914	1.0	3.0	1.044932079414838	0.06340917017606144	0.7972027972027972	101	147	6	0.3333333333333333	101,147	Q66PJ3	ARL6IP4	1.0	0.06340917017606144
15	33	36	4	3.839	3.0	4.0	1.041938004688721	0.05926943981513753	0.8441558441558441	5	17	4	1.0	5,9,11,17	P0CG12	CHTF8	1.0	0.05926943981513753
75	4	31	2	1.934	1.0	3.0	1.0341261633919339	0.048412205185245916	0.8181818181818182	435	505	3	0.6666666666666666	435,505	P49591	SARS1	1.0	0.048412205185245916
100	3	30	2	1.941	1.0	3.0	1.0303967027305512	0.043199881948423204	0.8201798201798202	169	268	10	0.2	169,268	P39023	RPL3	1.0	0.043199881948423204
100	5	10	3	2.916	2.0	4.0	1.02880658436214	0.04097178105630611	0.7682317682317682	257	340	4	0.75	257,303,340	Q16576	RBBP7	1.0	0.04097178105630611
50	9	105	2	1.947	1.0	3.0	1.027221366204417	0.038747115941792205	0.8151848151848152	165	202	3	0.6666666666666666	165,202	O75179	ANKRD17	1.0	0.038747115941792205
100	6	18	3	2.922	2.0	4.0	1.0266940451745379	0.038006322579744733	0.7662337662337663	37	134	5	0.6	37,69,134	Q05639	EEF1A2	1.0	0.038006322579744733
100	3	16	2	1.954	1.0	3.0	1.0235414534288638	0.03356953269370174	0.8261738261738262	222	311	6	0.3333333333333333	222,311	P22234	PAICS	1.0	0.03356953269370174
100	7	93	2	1.958	1.0	3.0	1.0214504596527068	0.030619235058391907	0.8311688311688312	488	580	5	0.4	488,580	P21333	FLNA	1.0	0.030619235058391907
75	3	30	2	1.976	1.0	3.0	1.0121457489878543	0.017417053077409393	0.8331668331668332	99	155	7	0.2857142857142857	99,155	P10321	HLA-C	1.0	0.017417053077409393
50	3	15	2	1.979	1.0	3.0	1.010611419909045	0.015228387614575038	0.8491508491508492	143	192	5	0.4	143,192	P23919	DTYMK	1.0	0.015228387614575038
75	3	22	2	1.986	1.0	3.0	1.0070493454179255	0.010134377133713134	0.8691308691308691	217	278	7	0.2857142857142857	217,278	Q9Y314	NOSIP	1.0	0.010134377133713134
75	3	19	2	1.988	1.0	3.0	1.0060362173038229	0.008682243099800773	0.8581418581418582	83	152	8	0.25	83,152	P06746	POLB	1.0	0.008682243099800773
100	20	25	9	8.964	8.0	11.0	1.0040160642570282	0.005782352594006178	0.7002997002997003	140	232	9	1.0	140,146,178,194,196,206,218,225,232	P09651	HNRNPA1	1.0	0.005782352594006178
100	5	29	3	2.992	2.0	4.024999999999977	1.0026737967914439	0.003852325495606576	0.7542457542457542	168	255	7	0.42857142857142855	168,190,255	P60842	EIF4A1	1.0	0.003852325495606576
5	6	9	1	1.0	1.0	1.0	1.0	0.0	1.0	6	6	1	1.0	6	P22392	NME2	1.0	0.0
100	6	16	6	6.0	6.0	6.0	1.0	0.0	1.0	10	88	11	0.5454545454545454	10,29,52,54,76,88	P49207	RPL34	1.0	0.0
100	5	12	5	5.0	5.0	5.0	1.0	0.0	1.0	4	89	12	0.4166666666666667	4,21,30,82,89	P0C0S8	H2AC17	1.0	0.0
5	5	5	2	2.0	2.0	2.0	1.0	0.0	1.0	87	89	2	1.0	87,89	P14174	MIF	1.0	0.0
5	3	8	1	1.0	1.0	1.0	1.0	0.0	1.0	73	73	1	1.0	73	P27797	CALR	1.0	0.0
75	3	10	3	3.0	3.0	3.0	1.0	0.0	1.0	19	79	8	0.375	19,41,79	P60866	RPS20	1.0	0.0
5	3	540	1	1.002	1.0	1.0	0.998003992015968	-0.0028825085331214387	1.0	1428	1428	1	1.0	1428	Q5VST9	OBSCN	1.0	-0.0028825085331214387
5	3	214	1	1.003	1.0	1.0	0.9970089730807579	-0.004321605950093423	1.0	3915	3915	1	1.0	3915	Q5T4S7	UBR4	1.0	-0.004321605950093423
5	3	218	1	1.005	1.0	1.0	0.9950248756218907	-0.007195501404203725	1.0	587	587	1	1.0	587	Q8NCM8	DYNC2H1	1.0	-0.007195501404203725
100	3	31	2	2.013	1.0	3.0	0.9935419771485345	-0.009347172259252651	0.8911088911088911	68	150	7	0.2857142857142857	68,150	P30533	LRPAP1	1.0	-0.009347172259252651
5	3	277	1	1.007	1.0	1.0	0.99304865938431	-0.010063683344697424	1.0	539	539	1	1.0	539	Q07954	LRP1	1.0	-0.010063683344697424
5	3	236	1	1.007	1.0	1.0	0.99304865938431	-0.010063683344697424	1.0	1999	1999	1	1.0	1999	Q9NZR2	LRP1B	1.0	-0.010063683344697424
5	3	114	1	1.008	1.0	1.0	0.9920634920634921	-0.011495638837829386	1.0	7	7	1	1.0	7	P11717	IGF2R	1.0	-0.011495638837829386
5	4	34	1	1.009	1.0	1.0	0.9910802775024778	-0.012926174444269984	1.0	13	13	1	1.0	13	P22102	GART	1.0	-0.012926174444269984
5	3	206	1	1.009	1.0	1.0	0.9910802775024778	-0.012926174444269984	1.0	212	212	1	1.0	212	O15417	TNRC18	1.0	-0.012926174444269984
